calendar_occupancy_proxy,actual_occupancy_rate,host_blocked_rate,host_blocked_days
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.5095890410958904,0.0,0.5095890410958904,186
0.06575342465753424,0.6986301369863014,-0.6328767123287671,-231
0.11232876712328767,0.2958904109589041,-0.18356164383561643,-67
0.0,0.0,0.0,0
0.2054794520547945,0.6986301369863014,-0.4931506849315068,-180
0.2054794520547945,0.3452054794520548,-0.13972602739726028,-51
0.3287671232876712,0.049315068493150684,0.27945205479452057,102
0.4136986301369863,0.4986301369863014,-0.08493150684931507,-31
0.2191780821917808,0.3506849315068493,-0.13150684931506848,-48
0.18082191780821918,0.0,0.18082191780821918,66
0.08767123287671233,0.3287671232876712,-0.2410958904109589,-88
0.8301369863013699,0.2465753424657534,0.5835616438356165,213
0.15342465753424658,0.0,0.15342465753424658,56
0.2547945205479452,0.6986301369863014,-0.4438356164383562,-162
0.9205479452054794,0.3561643835616438,0.5643835616438356,206
0.0,0.0,0.0,0
0.8164383561643835,0.6986301369863014,0.1178082191780822,43
0.4,0.4767123287671233,-0.07671232876712329,-28
0.09863013698630137,0.0,0.09863013698630137,36
0.0,0.0,0.0,0
0.863013698630137,0.6246575342465753,0.23835616438356164,87
0.9095890410958904,0.03287671232876712,0.8767123287671232,320
0.5178082191780822,0.3178082191780822,0.2,73
0.684931506849315,0.01643835616438356,0.6684931506849315,244
0.0,0.0,0.0,0
0.13424657534246576,0.4767123287671233,-0.3424657534246575,-125
0.3780821917808219,0.27945205479452057,0.09863013698630137,36
0.0821917808219178,0.23013698630136986,-0.14794520547945206,-54
0.8328767123287671,0.26301369863013696,0.5698630136986301,208
0.4410958904109589,0.6986301369863014,-0.25753424657534246,-94
0.5315068493150685,0.6986301369863014,-0.16712328767123288,-61
0.5150684931506849,0.0,0.5150684931506849,188
0.22465753424657534,0.6575342465753424,-0.4328767123287671,-158
0.947945205479452,0.2136986301369863,0.7342465753424657,268
0.821917808219178,0.2465753424657534,0.5753424657534246,210
0.16164383561643836,0.3178082191780822,-0.15616438356164383,-57
0.13424657534246576,0.0,0.13424657534246576,49
0.8410958904109589,0.673972602739726,0.16712328767123288,61
0.27123287671232876,0.1589041095890411,0.11232876712328767,41
0.1589041095890411,0.3780821917808219,-0.2191780821917808,-80
0.8246575342465754,0.1917808219178082,0.6328767123287671,231
0.1095890410958904,0.26301369863013696,-0.15342465753424658,-56
1.0,0.4767123287671233,0.5232876712328767,191
0.0273972602739726,0.6986301369863014,-0.6712328767123288,-245
0.3041095890410959,0.19726027397260273,0.10684931506849316,39
0.1232876712328767,0.4438356164383562,-0.32054794520547947,-117
0.4794520547945205,0.09863013698630137,0.38082191780821917,139
0.1863013698630137,0.26301369863013696,-0.07671232876712329,-28
0.11232876712328767,0.2136986301369863,-0.10136986301369863,-37
0.4438356164383562,0.5589041095890411,-0.11506849315068493,-42
0.1095890410958904,0.0821917808219178,0.0273972602739726,10
0.3835616438356164,0.4438356164383562,-0.06027397260273973,-22
0.0,0.0,0.0,0
0.19452054794520549,0.4767123287671233,-0.2821917808219178,-103
0.0,0.0,0.0,0
0.5534246575342465,0.0,0.5534246575342465,202
0.12054794520547946,0.4438356164383562,-0.3232876712328767,-118
0.15342465753424658,0.2136986301369863,-0.06027397260273973,-22
0.2547945205479452,0.4767123287671233,-0.2219178082191781,-81
0.23835616438356164,0.14794520547945206,0.09041095890410959,33
0.13972602739726028,0.07671232876712329,0.06301369863013699,23
0.0,0.0,0.0,0
0.9342465753424658,0.4767123287671233,0.4575342465753425,167
0.2493150684931507,0.0,0.2493150684931507,91
0.08493150684931507,0.0,0.08493150684931507,31
0.8794520547945206,0.5260273972602739,0.35342465753424657,129
0.4136986301369863,0.6986301369863014,-0.28493150684931506,-104
0.28493150684931506,0.23013698630136986,0.0547945205479452,20
0.3095890410958904,0.6986301369863014,-0.38904109589041097,-142
0.2958904109589041,0.0,0.2958904109589041,108
0.2191780821917808,0.6082191780821918,-0.38904109589041097,-142
0.15616438356164383,0.31232876712328766,-0.15616438356164383,-57
0.12054794520547946,0.3452054794520548,-0.22465753424657534,-82
0.21095890410958903,0.410958904109589,-0.2,-73
0.1863013698630137,0.3452054794520548,-0.1589041095890411,-58
0.25205479452054796,0.5753424657534246,-0.3232876712328767,-118
0.3698630136986301,0.673972602739726,-0.3041095890410959,-111
0.29041095890410956,0.3178082191780822,-0.0273972602739726,-10
0.00821917808219178,0.0,0.00821917808219178,3
0.1589041095890411,0.049315068493150684,0.1095890410958904,40
0.37534246575342467,0.4273972602739726,-0.052054794520547946,-19
0.15342465753424658,0.0,0.15342465753424658,56
0.1917808219178082,0.4931506849315068,-0.3013698630136986,-110
0.15342465753424658,0.23013698630136986,-0.07671232876712329,-28
0.4684931506849315,0.6136986301369863,-0.14520547945205478,-53
0.16986301369863013,0.2465753424657534,-0.07671232876712329,-28
0.3589041095890411,0.16986301369863013,0.18904109589041096,69
0.030136986301369864,0.1589041095890411,-0.12876712328767123,-47
0.15616438356164383,0.5424657534246575,-0.3863013698630137,-141
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.1643835616438356,0.18082191780821918,-0.01643835616438356,-6
0.4383561643835616,0.6082191780821918,-0.16986301369863013,-62
0.1178082191780822,0.5589041095890411,-0.4410958904109589,-161
0.25753424657534246,0.4602739726027397,-0.20273972602739726,-74
0.2136986301369863,0.36164383561643837,-0.14794520547945206,-54
0.2410958904109589,0.3452054794520548,-0.10410958904109589,-38
0.19452054794520549,0.2958904109589041,-0.10136986301369863,-37
0.0,0.0,0.0,0
0.13424657534246576,0.4767123287671233,-0.3424657534246575,-125
0.3589041095890411,0.5424657534246575,-0.18356164383561643,-67
0.1178082191780822,0.049315068493150684,0.0684931506849315,25
0.6575342465753424,0.6986301369863014,-0.0410958904109589,-15
0.3561643835616438,0.6986301369863014,-0.3424657534246575,-125
0.24383561643835616,0.5753424657534246,-0.3315068493150685,-121
0.8164383561643835,0.3287671232876712,0.4876712328767123,178
0.2410958904109589,0.3178082191780822,-0.07671232876712329,-28
0.3643835616438356,0.673972602739726,-0.3095890410958904,-113
0.27945205479452057,0.0,0.27945205479452057,102
0.3041095890410959,0.26301369863013696,0.0410958904109589,15
0.0,0.0,0.0,0
0.5808219178082191,0.4986301369863014,0.0821917808219178,30
0.6931506849315069,0.6986301369863014,-0.005479452054794521,-2
0.29863013698630136,0.0821917808219178,0.21643835616438356,79
0.915068493150685,0.5698630136986301,0.3452054794520548,126
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.019178082191780823,0.1643835616438356,-0.14520547945205478,-53
0.20273972602739726,0.0,0.20273972602739726,74
0.5671232876712329,0.23013698630136986,0.336986301369863,123
0.7808219178082192,0.03287671232876712,0.7479452054794521,273
0.4136986301369863,0.6356164383561644,-0.2219178082191781,-81
0.18904109589041096,0.4931506849315068,-0.3041095890410959,-111
0.5041095890410959,0.6986301369863014,-0.19452054794520549,-71
0.7561643835616438,0.0,0.7561643835616438,276
0.7863013698630137,0.6356164383561644,0.1506849315068493,55
0.00821917808219178,0.0,0.00821917808219178,3
0.0684931506849315,0.1643835616438356,-0.0958904109589041,-35
0.29041095890410956,0.3287671232876712,-0.038356164383561646,-14
0.5178082191780822,0.3178082191780822,0.2,73
1.0,0.0,1.0,365
0.31232876712328766,0.6986301369863014,-0.3863013698630137,-141
0.3698630136986301,0.4931506849315068,-0.1232876712328767,-45
1.0,0.0,1.0,365
1.0,0.0,1.0,365
0.684931506849315,0.0,0.684931506849315,250
0.0410958904109589,0.0,0.0410958904109589,15
0.9424657534246575,0.09863013698630137,0.8438356164383561,308
0.09315068493150686,0.2191780821917808,-0.12602739726027398,-46
0.1095890410958904,0.1589041095890411,-0.049315068493150684,-18
0.7534246575342466,0.0,0.7534246575342466,275
0.40273972602739727,0.6986301369863014,-0.2958904109589041,-108
0.2356164383561644,0.3287671232876712,-0.09315068493150686,-34
0.2465753424657534,0.0,0.2465753424657534,90
0.0027397260273972603,0.0,0.0027397260273972603,1
0.052054794520547946,0.0,0.052054794520547946,19
0.7671232876712328,0.4931506849315068,0.273972602739726,100
0.8931506849315068,0.16986301369863013,0.7232876712328767,264
0.33424657534246577,0.19726027397260273,0.136986301369863,50
0.9397260273972603,0.0,0.9397260273972603,343
0.2219178082191781,0.6986301369863014,-0.4767123287671233,-174
0.019178082191780823,0.6575342465753424,-0.6383561643835617,-233
0.10684931506849316,0.1589041095890411,-0.052054794520547946,-19
0.9616438356164384,0.049315068493150684,0.9123287671232877,333
0.7479452054794521,0.6986301369863014,0.049315068493150684,18
0.5452054794520548,0.6986301369863014,-0.15342465753424658,-56
0.5123287671232877,0.0,0.5123287671232877,187
0.5095890410958904,0.0,0.5095890410958904,186
0.3726027397260274,0.6904109589041096,-0.3178082191780822,-116
0.019178082191780823,0.0,0.019178082191780823,7
0.9232876712328767,0.6410958904109589,0.2821917808219178,103
0.5068493150684932,0.0,0.5068493150684932,185
0.13150684931506848,0.0,0.13150684931506848,48
0.021917808219178082,0.0,0.021917808219178082,8
0.2356164383561644,0.4986301369863014,-0.26301369863013696,-96
0.01643835616438356,0.0,0.01643835616438356,6
0.0,0.0,0.0,0
0.36164383561643837,0.6986301369863014,-0.336986301369863,-123
0.1095890410958904,0.0821917808219178,0.0273972602739726,10
0.410958904109589,0.6356164383561644,-0.22465753424657534,-82
0.5835616438356165,0.3287671232876712,0.2547945205479452,93
0.0136986301369863,0.0,0.0136986301369863,5
0.12876712328767123,0.3506849315068493,-0.2219178082191781,-81
0.2684931506849315,0.0,0.2684931506849315,98
0.23013698630136986,0.0,0.23013698630136986,84
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.6082191780821918,0.3287671232876712,0.27945205479452057,102
0.8191780821917808,0.0,0.8191780821917808,299
0.0410958904109589,0.4767123287671233,-0.43561643835616437,-159
0.2547945205479452,0.6986301369863014,-0.4438356164383562,-162
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.10136986301369863,0.6082191780821918,-0.5068493150684932,-185
0.0,0.0,0.0,0
0.6794520547945205,0.6986301369863014,-0.019178082191780823,-7
0.3589041095890411,0.6356164383561644,-0.27671232876712326,-101
0.0684931506849315,0.1643835616438356,-0.0958904109589041,-35
0.14520547945205478,0.0,0.14520547945205478,53
0.4575342465753425,0.4767123287671233,-0.019178082191780823,-7
0.0821917808219178,0.410958904109589,-0.3287671232876712,-120
0.2821917808219178,0.6575342465753424,-0.37534246575342467,-137
0.0,0.4986301369863014,-0.4986301369863014,-182
0.1178082191780822,0.03287671232876712,0.08493150684931507,31
0.9726027397260274,0.273972602739726,0.6986301369863014,255
0.4,0.6082191780821918,-0.20821917808219179,-76
0.021917808219178082,0.01643835616438356,0.005479452054794521,2
0.673972602739726,0.6575342465753424,0.01643835616438356,6
0.0,0.0,0.0,0
0.8191780821917808,0.6986301369863014,0.12054794520547946,44
0.14246575342465753,0.5424657534246575,-0.4,-146
0.1506849315068493,0.4273972602739726,-0.27671232876712326,-101
0.043835616438356165,0.0,0.043835616438356165,16
0.010958904109589041,0.1643835616438356,-0.15342465753424658,-56
0.936986301369863,0.6082191780821918,0.3287671232876712,120
0.25205479452054796,0.4931506849315068,-0.2410958904109589,-88
0.019178082191780823,0.0,0.019178082191780823,7
0.16712328767123288,0.3287671232876712,-0.16164383561643836,-59
0.40273972602739727,0.6986301369863014,-0.2958904109589041,-108
0.07397260273972603,0.0,0.07397260273972603,27
0.7123287671232876,0.36164383561643837,0.3506849315068493,128
0.8438356164383561,0.3561643835616438,0.4876712328767123,178
0.5808219178082191,0.11506849315068493,0.4657534246575342,170
0.17534246575342466,0.6986301369863014,-0.5232876712328767,-191
0.6164383561643836,0.4273972602739726,0.18904109589041096,69
0.589041095890411,0.2136986301369863,0.37534246575342467,137
0.5972602739726027,0.14794520547945206,0.44931506849315067,164
0.821917808219178,0.6082191780821918,0.2136986301369863,78
0.15342465753424658,0.0,0.15342465753424658,56
0.005479452054794521,0.0,0.005479452054794521,2
0.5534246575342465,0.6986301369863014,-0.14520547945205478,-53
0.2547945205479452,0.6986301369863014,-0.4438356164383562,-162
0.0,0.0,0.0,0
0.19726027397260273,0.6986301369863014,-0.5013698630136987,-183
0.6109589041095891,0.0,0.6109589041095891,223
0.6356164383561644,0.5753424657534246,0.06027397260273973,22
0.0,0.0,0.0,0
0.18904109589041096,0.6986301369863014,-0.5095890410958904,-186
0.32054794520547947,0.0,0.32054794520547947,117
0.8273972602739726,0.5260273972602739,0.3013698630136986,110
0.29863013698630136,0.0,0.29863013698630136,109
0.3150684931506849,0.6986301369863014,-0.3835616438356164,-140
0.3315068493150685,0.3013698630136986,0.030136986301369864,11
0.20273972602739726,0.13150684931506848,0.07123287671232877,26
0.27945205479452057,0.16986301369863013,0.1095890410958904,40
0.4849315068493151,0.0821917808219178,0.40273972602739727,147
0.1863013698630137,0.0,0.1863013698630137,68
0.10136986301369863,0.5095890410958904,-0.40821917808219177,-149
0.1863013698630137,0.2136986301369863,-0.0273972602739726,-10
0.28493150684931506,0.0,0.28493150684931506,104
0.19726027397260273,0.2136986301369863,-0.01643835616438356,-6
0.12602739726027398,0.3178082191780822,-0.1917808219178082,-70
0.873972602739726,0.3287671232876712,0.5452054794520548,199
0.005479452054794521,0.4767123287671233,-0.4712328767123288,-172
0.0027397260273972603,0.1643835616438356,-0.16164383561643836,-59
0.09863013698630137,0.4767123287671233,-0.3780821917808219,-138
0.6657534246575343,0.0,0.6657534246575343,243
0.1863013698630137,0.18082191780821918,0.005479452054794521,2
0.0,0.0,0.0,0
0.16986301369863013,0.27945205479452057,-0.1095890410958904,-40
0.663013698630137,0.0,0.663013698630137,242
0.1726027397260274,0.6575342465753424,-0.4849315068493151,-177
0.1506849315068493,0.39452054794520547,-0.24383561643835616,-89
0.13150684931506848,0.23013698630136986,-0.09863013698630137,-36
0.10684931506849316,0.6986301369863014,-0.5917808219178082,-216
0.7561643835616438,0.0,0.7561643835616438,276
0.16712328767123288,0.6986301369863014,-0.5315068493150685,-194
0.7643835616438356,0.0,0.7643835616438356,279
0.12876712328767123,0.17534246575342466,-0.04657534246575343,-17
0.6246575342465753,0.19726027397260273,0.4273972602739726,156
0.0,0.0,0.0,0
0.2328767123287671,0.4931506849315068,-0.2602739726027397,-95
0.5068493150684932,0.0,0.5068493150684932,185
0.6219178082191781,0.4767123287671233,0.14520547945205478,53
0.06575342465753424,0.5589041095890411,-0.4931506849315068,-180
0.8273972602739726,0.3452054794520548,0.4821917808219178,176
0.5041095890410959,0.0,0.5041095890410959,184
0.24383561643835616,0.6410958904109589,-0.3972602739726027,-145
0.4438356164383562,0.6410958904109589,-0.19726027397260273,-72
0.00821917808219178,0.1589041095890411,-0.1506849315068493,-55
0.4136986301369863,0.6904109589041096,-0.27671232876712326,-101
0.07945205479452055,0.1589041095890411,-0.07945205479452055,-29
0.0,0.4986301369863014,-0.4986301369863014,-182
0.38904109589041097,0.6410958904109589,-0.25205479452054796,-92
0.6246575342465753,0.0,0.6246575342465753,228
0.11232876712328767,0.6986301369863014,-0.5863013698630137,-214
0.049315068493150684,0.6575342465753424,-0.6082191780821918,-222
0.0821917808219178,0.0,0.0821917808219178,30
0.0,0.0,0.0,0
0.5726027397260274,0.6986301369863014,-0.12602739726027398,-46
0.2191780821917808,0.0,0.2191780821917808,80
0.589041095890411,0.4931506849315068,0.0958904109589041,35
0.0,0.0,0.0,0
0.1863013698630137,0.6986301369863014,-0.5123287671232877,-187
0.26575342465753427,0.0,0.26575342465753427,97
0.27945205479452057,0.0,0.27945205479452057,102
0.9315068493150684,0.06575342465753424,0.8657534246575342,316
0.0,0.0,0.0,0
0.5506849315068493,0.0,0.5506849315068493,201
0.0,0.6986301369863014,-0.6986301369863014,-255
0.2356164383561644,0.14794520547945206,0.08767123287671233,32
0.5068493150684932,0.4986301369863014,0.00821917808219178,3
0.0,0.0,0.0,0
0.28493150684931506,0.0,0.28493150684931506,104
0.03287671232876712,0.27945205479452057,-0.2465753424657534,-90
0.0,0.0,0.0,0
0.5013698630136987,0.4931506849315068,0.00821917808219178,3
0.27123287671232876,0.1589041095890411,0.11232876712328767,41
0.005479452054794521,0.4931506849315068,-0.4876712328767123,-178
0.8301369863013699,0.6986301369863014,0.13150684931506848,48
0.0027397260273972603,0.0,0.0027397260273972603,1
0.0027397260273972603,0.0,0.0027397260273972603,1
0.3589041095890411,0.4986301369863014,-0.13972602739726028,-51
0.06575342465753424,0.06575342465753424,0.0,0
0.06301369863013699,0.19726027397260273,-0.13424657534246576,-49
0.04657534246575343,0.06575342465753424,-0.019178082191780823,-7
0.09315068493150686,0.0821917808219178,0.010958904109589041,4
0.030136986301369864,0.2136986301369863,-0.18356164383561643,-67
0.11506849315068493,0.0,0.11506849315068493,42
0.08767123287671233,0.1643835616438356,-0.07671232876712329,-28
0.7342465753424657,0.09863013698630137,0.6356164383561644,232
0.7945205479452054,0.3178082191780822,0.4767123287671233,174
0.2602739726027397,0.0,0.2602739726027397,95
0.4904109589041096,0.6986301369863014,-0.20821917808219179,-76
0.07671232876712329,0.5589041095890411,-0.4821917808219178,-176
0.12602739726027398,0.09863013698630137,0.0273972602739726,10
0.0,0.0,0.0,0
0.08493150684931507,0.6904109589041096,-0.6054794520547945,-221
0.0027397260273972603,0.0,0.0027397260273972603,1
0.8602739726027397,0.2136986301369863,0.6465753424657534,236
0.6054794520547945,0.6986301369863014,-0.09315068493150686,-34
0.8164383561643835,0.2958904109589041,0.5205479452054794,190
0.06575342465753424,0.273972602739726,-0.20821917808219179,-76
0.6684931506849315,0.6986301369863014,-0.030136986301369864,-11
0.1095890410958904,0.13150684931506848,-0.021917808219178082,-8
0.8794520547945206,0.39452054794520547,0.4849315068493151,177
0.1589041095890411,0.1589041095890411,0.0,0
0.26301369863013696,0.0,0.26301369863013696,96
0.09863013698630137,0.0,0.09863013698630137,36
0.8328767123287671,0.6986301369863014,0.13424657534246576,49
0.03287671232876712,0.17534246575342466,-0.14246575342465753,-52
0.10410958904109589,0.5260273972602739,-0.42191780821917807,-154
0.21643835616438356,0.0,0.21643835616438356,79
0.852054794520548,0.14794520547945206,0.7041095890410959,257
0.810958904109589,0.3178082191780822,0.4931506849315068,180
0.25205479452054796,0.4767123287671233,-0.22465753424657534,-82
0.821917808219178,0.0,0.821917808219178,300
0.9780821917808219,0.18082191780821918,0.7972602739726027,291
0.7205479452054795,0.4767123287671233,0.24383561643835616,89
0.7342465753424657,0.4767123287671233,0.25753424657534246,94
0.7479452054794521,0.4273972602739726,0.32054794520547947,117
0.8054794520547945,0.4602739726027397,0.3452054794520548,126
0.24383561643835616,0.6986301369863014,-0.4547945205479452,-166
0.7561643835616438,0.0,0.7561643835616438,276
0.5095890410958904,0.0,0.5095890410958904,186
0.8,0.01643835616438356,0.7835616438356164,286
0.27123287671232876,0.3452054794520548,-0.07397260273972603,-27
0.038356164383561646,0.09863013698630137,-0.06027397260273973,-22
0.00821917808219178,0.03287671232876712,-0.024657534246575342,-9
0.410958904109589,0.410958904109589,0.0,0
0.021917808219178082,0.6986301369863014,-0.6767123287671233,-247
0.29315068493150687,0.6986301369863014,-0.4054794520547945,-148
0.0547945205479452,0.6986301369863014,-0.6438356164383562,-235
0.5945205479452055,0.5095890410958904,0.08493150684931507,31
0.00821917808219178,0.1589041095890411,-0.1506849315068493,-55
0.0410958904109589,0.06575342465753424,-0.024657534246575342,-9
0.005479452054794521,0.09863013698630137,-0.09315068493150686,-34
0.23013698630136986,0.0,0.23013698630136986,84
0.4986301369863014,0.16986301369863013,0.3287671232876712,120
0.03561643835616438,0.3287671232876712,-0.29315068493150687,-107
0.6082191780821918,0.6986301369863014,-0.09041095890410959,-33
0.44931506849315067,0.6986301369863014,-0.2493150684931507,-91
0.1095890410958904,0.6904109589041096,-0.5808219178082191,-212
0.16164383561643836,0.4931506849315068,-0.3315068493150685,-121
0.4438356164383562,0.6356164383561644,-0.1917808219178082,-70
0.0,0.0,0.0,0
0.0273972602739726,0.17534246575342466,-0.14794520547945206,-54
0.01643835616438356,0.0,0.01643835616438356,6
0.7534246575342466,0.0,0.7534246575342466,275
0.14520547945205478,0.3780821917808219,-0.2328767123287671,-85
0.09315068493150686,0.0,0.09315068493150686,34
0.34794520547945207,0.4931506849315068,-0.14520547945205478,-53
0.39452054794520547,0.13150684931506848,0.26301369863013696,96
0.15342465753424658,0.0,0.15342465753424658,56
0.17534246575342466,0.6986301369863014,-0.5232876712328767,-191
0.5671232876712329,0.15342465753424658,0.4136986301369863,151
0.24383561643835616,0.17534246575342466,0.0684931506849315,25
0.0,0.0,0.0,0
0.30684931506849317,0.3452054794520548,-0.038356164383561646,-14
0.1863013698630137,0.36164383561643837,-0.17534246575342466,-64
0.20273972602739726,0.3287671232876712,-0.12602739726027398,-46
0.09041095890410959,0.3287671232876712,-0.23835616438356164,-87
0.0821917808219178,0.0,0.0821917808219178,30
0.21643835616438356,0.3178082191780822,-0.10136986301369863,-37
0.32054794520547947,0.39452054794520547,-0.07397260273972603,-27
0.09315068493150686,0.6986301369863014,-0.6054794520547945,-221
0.46301369863013697,0.6986301369863014,-0.2356164383561644,-86
0.16986301369863013,0.6575342465753424,-0.4876712328767123,-178
0.07945205479452055,0.6986301369863014,-0.6191780821917808,-226
0.1506849315068493,0.6986301369863014,-0.547945205479452,-200
0.2493150684931507,0.4986301369863014,-0.2493150684931507,-91
0.0027397260273972603,0.0,0.0027397260273972603,1
0.0027397260273972603,0.0,0.0027397260273972603,1
0.14246575342465753,0.0,0.14246575342465753,52
0.8246575342465754,0.5424657534246575,0.2821917808219178,103
0.6219178082191781,0.1589041095890411,0.46301369863013697,169
0.2602739726027397,0.0,0.2602739726027397,95
