,id,scrape_id,host_id,host_listings_count,host_total_listings_count,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price_clean
bedrooms,0.0861858716606311,,0.03627608489330377,-0.10219689307775552,-0.09733691578529512,,0.03857582143547078,-0.06941610684176336,0.7608083112027124,0.47003403557442897,1.0,0.7487419219555694,-0.01966499238344356,-0.027137990131799083,-0.004053455672421243,-0.0954610515878004,-0.003278690755112063,-0.034149024337057854,-0.017707199088089702,-0.014218812188099773,,-0.01707366734886497,-0.013317253746783931,-0.03391170875306162,-0.11307248261614555,-0.05986349534029438,-0.04273319741790332,-0.017566844264550765,-0.03650011231429102,-0.062185410490418966,-0.07877631939501165,0.057831406286447964,0.046405294419814946,0.028898386920573647,0.07543256336557594,0.05514121462208998,0.05056455594322625,0.012223061556114271,0.059388884744770574,-0.07950226000902796,-0.08514781580225653,0.02581712663087336,,0.01794912108313568,-0.04178356189461178
beds,0.12368281132301248,,0.045973545768075406,-0.13496131637507075,-0.13788474805365464,,-0.04820995491602457,0.0052045574927886635,0.8276248585985604,0.528386732592566,0.7487419219555694,1.0,-0.12223095057896502,-0.06201544146872272,-0.1016943424330256,-0.14884361503824758,0.11552875632980295,0.05115467813698323,-0.11673302077134168,0.10446301716165748,,0.11972331810459126,0.13675290499637585,0.11874385319295266,-0.04233645128893622,-0.0050842978248124004,0.031901607686946255,0.0413767020698906,0.11689223503185044,-0.00895814203144907,-0.001633332310186907,0.03944682499680697,0.08614776592821605,0.07141252550489627,0.1329131344673197,0.05580504632318878,0.060195389197651196,0.046124168881280396,0.09128863116016893,-0.11491859686272714,-0.0850672638788106,-0.05474243927376486,,0.09553556721181312,-0.17689469714722508
minimum_nights,-0.06567950004767495,,-0.047235850806330804,0.1160837631548037,0.12459912354273847,,-0.00470218582653942,-0.01781501216985585,-0.12443705746762586,-0.06104028183846736,-0.01966499238344356,-0.12223095057896502,1.0,0.20395704113247362,0.9661952530332307,0.42218129721086417,0.14380971824687003,0.10408655803003657,0.9867291761324121,0.13156997604689377,,0.02814354819518604,-0.054304667984136114,-0.07478905334189381,0.02178607348651448,-0.22722026805376336,-0.2745930134028153,-0.24999094060449753,-0.07504808158410503,-0.2515381455114134,-0.1851938593017477,-0.10963632015726872,-0.06721423883312717,-0.06897512840723513,-0.11672860500359943,-0.04026860805563924,-0.05258270591161505,-0.031608383196066694,-0.08882467560292623,0.10192123859069258,0.11210142288619228,0.0016412406108926247,0.05528707373515556,-0.26660414233657775,-0.11055364247479305
maximum_nights,-0.1943671183403152,,-0.09495142765406446,0.4159384806853023,0.4181424565046364,,-0.14593252575552645,0.1524681636379111,0.004496398696105253,0.06523164546693004,-0.027137990131799083,-0.06201544146872272,0.20395704113247362,1.0,0.2072132118882716,0.4109734723186246,0.7241708124877047,0.7851791858091947,0.22708925319562195,0.7416970805535654,,-0.07135643043214651,-0.13202997985816076,-0.14463474739292173,0.09314018518883106,-0.1345379555654872,-0.20540949281317677,-0.17464708195413975,-0.14057515557229375,-0.18954464184497027,-0.23544800773043953,0.004973819415372708,-0.1203245088061764,-0.05808972084805596,-0.08579363408848188,-0.10776026108166416,-0.15191296364939436,-0.05611349751752575,-0.15965446134491748,0.3381302053212291,0.3922274812421547,-0.13945681544291416,0.029954567224032794,-0.1815319778514163,0.16792383411993425
minimum_minimum_nights,-0.0693721314830942,,-0.09523257450625197,0.1259994203604825,0.13459096614506671,,-0.03588054921075424,0.018105757685635007,-0.11271923705403077,-0.05206813509890302,-0.004053455672421243,-0.1016943424330256,0.9661952530332307,0.2072132118882716,1.0,0.4243707493865237,0.14729409853669387,0.11324629366079982,0.9719320798020032,0.13631119215257625,,0.032163292596630415,-0.0707043819261294,-0.10262026744021063,0.0005132317367064015,-0.2119074486435813,-0.26894207877234166,-0.2534665768203829,-0.10447438750309841,-0.23299415935330053,-0.2708700620508649,-0.11191381602970628,-0.052933604988464916,-0.0566669414551628,-0.1040423935176428,-0.03933496386570908,-0.05534213841910395,-0.028766105806716118,-0.08590157601257788,0.09049331723099277,0.11930137023987371,-0.05273056809777254,0.05737840186504075,-0.24523468821919503,-0.08762252496382898
maximum_minimum_nights,-0.06522959402338331,,-0.1285694684931692,0.8566936870646689,0.8521707489609054,,-0.0968438416384472,0.10840762973582516,-0.10854898399129308,-0.049149900189898794,-0.0954610515878004,-0.14884361503824758,0.42218129721086417,0.4109734723186246,0.4243707493865237,1.0,0.28443886419879516,0.2524271546457196,0.47736340383902237,0.27594664243779105,,-0.17011143708913534,-0.25322540038238633,-0.2663484699171907,0.12090469174325573,-0.229320265182909,-0.26419999863988397,-0.24597412545724107,-0.2600300939519523,-0.24004956041785847,-0.31347012092333926,-0.11152185969937745,-0.23707162925703193,-0.19595557250619172,-0.18710131171797603,-0.28161498731872825,-0.33508439929147527,-0.15989976264345368,-0.3268729234982944,0.7387444115839822,0.8393768786830152,-0.1730350123329172,0.009788341948829367,-0.2614249445294899,-0.07704615411832591
minimum_maximum_nights,-0.279101430068951,,-0.1985666835839509,0.2781878549900561,0.2803114640383233,,-0.1234773890534027,0.09698945614792957,0.07296889502482623,0.09988884144186992,-0.003278690755112063,0.11552875632980295,0.14380971824687003,0.7241708124877047,0.14729409853669387,0.28443886419879516,1.0,0.9307198412513789,0.1608796555286399,0.9861223928481234,,-0.05632635367598045,-0.08411988830465653,-0.09161382826969802,0.06978323029144722,0.022198822248788136,-0.059098150437406564,-0.0498100412708773,-0.08777592185541422,-0.02317991982741237,-0.0719381757212877,-0.06738675385921429,-0.027819545146231278,0.011543944514273057,-0.007356757941692764,-0.028486058155786025,-0.053415572863808616,0.007708770415457266,-0.06498431928204602,0.18588955126482384,0.27162083836064443,-0.17901130220099148,0.02590641009131562,-0.05612917332437872,-0.1623494470296611
maximum_maximum_nights,-0.22481862763199065,,-0.055197074067271416,0.25592706569894746,0.2579537273691392,,-0.17501729499746657,0.1774934544135969,0.07833786559764498,0.06912768025888608,-0.034149024337057854,0.05115467813698323,0.10408655803003657,0.7851791858091947,0.11324629366079982,0.2524271546457196,0.9307198412513789,1.0,0.12026241548209507,0.9621857151163549,,0.020232762195937306,-0.013669668955486568,-0.028119097870336694,0.10596003950646014,0.0012784215550762604,-0.06822744052526088,-0.06408385617533773,-0.02484192198324332,-0.0437727451769655,-0.10867808672447306,0.03455594328542993,-0.054504555407328785,-0.016157373960992216,-0.017914102489187393,-0.07042118334470478,-0.087469270920482,-0.015342662218559025,-0.09301234898235668,0.1628294713369719,0.24053682186511552,-0.21749189919702544,0.024344842595236827,-0.058000965647994215,0.13157488667526512
minimum_nights_avg_ntm,-0.06837978489964992,,-0.0678105372590803,0.16223969548545047,0.170164115112949,,-0.01971759574892847,-0.005069462831046711,-0.11577173081130039,-0.05174524781343953,-0.017707199088089702,-0.11673302077134168,0.9867291761324121,0.22708925319562195,0.9719320798020032,0.47736340383902237,0.1608796555286399,0.12026241548209507,1.0,0.14783658743269387,,0.017891316411635393,-0.07096170019077433,-0.09402959225850689,0.03302376207710393,-0.2372825694291823,-0.28664592470020167,-0.26278680481171024,-0.09393780040735125,-0.26001933386075193,-0.22247451162022427,-0.11881424420716975,-0.06927800327111552,-0.06962020866983011,-0.1125957548294659,-0.051194791275101716,-0.06622521450476235,-0.03764783017111282,-0.0962297582697013,0.13444012823290602,0.15627253803982583,-0.02580130778005804,0.05430536409858523,-0.27759201819293405,-0.11209241027026744
maximum_nights_avg_ntm,-0.26171145746344127,,-0.14895044723974313,0.2742226738054078,0.2768677995644406,,-0.14224269333477682,0.11518656924946133,0.07227148680860095,0.09114024711617003,-0.014218812188099773,0.10446301716165748,0.13156997604689377,0.7416970805535654,0.13631119215257625,0.27594664243779105,0.9861223928481234,0.9621857151163549,0.14783658743269387,1.0,,-0.02906611151902858,-0.06639830140697238,-0.07901741319254527,0.06423289767951414,0.014067159753528454,-0.06020291857412053,-0.05097873731767083,-0.07573305248295556,-0.03220884498424549,-0.08421133087852109,-0.049471000117800486,-0.04090057310646411,-0.00030104651513603476,-0.014864172550147272,-0.04453411488345983,-0.07408792287668214,-0.005848806263493204,-0.07647645875509225,0.1759204540817278,0.2636705689315782,-0.1945516764044832,0.025619389068017025,-0.051803873006500564,-0.11481410867509531
calendar_updated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
availability_30,0.11648445159618027,,0.08448655704764815,-0.22841663573122695,-0.22551591971261226,,-0.03164722437549246,0.03892579807009481,0.1193215179931294,0.056284943789709524,-0.01707366734886497,0.11972331810459126,0.02814354819518604,-0.07135643043214651,0.032163292596630415,-0.17011143708913534,-0.05632635367598045,0.020232762195937306,0.017891316411635393,-0.02906611151902858,,1.0,0.8744582661922492,0.769802898101804,0.3171515899669777,-0.019749751075844906,0.0568408541015218,0.052048946313082455,0.7554395614288603,-0.0112824078272529,-0.007636877662565597,0.05700913114645091,-0.01717408626554033,-0.012260069667388568,0.00868986847031535,-0.06348495540430062,-0.01155443744137992,-0.0038384972508034025,-0.03684652519149838,-0.22573941525284907,-0.21901667098305844,-0.07177442880446655,-0.02052116019131189,0.0869018538205928,0.1221007574339926
availability_60,0.16605875874487946,,0.10849140404087808,-0.29189222735242615,-0.29062687674857207,,-0.019343277411297894,0.04287974633514968,0.1593553625132179,0.06860630874049616,-0.013317253746783931,0.13675290499637585,-0.054304667984136114,-0.13202997985816076,-0.0707043819261294,-0.25322540038238633,-0.08411988830465653,-0.013669668955486568,-0.07096170019077433,-0.06639830140697238,,0.8744582661922492,1.0,0.9606935558411517,0.4552100927249184,0.04109339892724772,0.17150809841115564,0.18039792467558483,0.9509168289990446,0.09410380516132415,0.142079622896488,0.08431178968248071,-0.01823376807930383,-0.02175455459977084,0.005510188433607882,-0.03890965336912963,0.012332999829252815,-0.009096066829639532,-0.01913059836865542,-0.26534552848042015,-0.27533507202173735,-0.035226637182959424,-0.027190884398395843,0.19336840163377536,0.14057081784598113
