city,size_var,price_var,slope,intercept,r_value,r_squared,p_value,std_err,n
Portland,accommodates,log_price,0.17341188642075023,4.163527657980807,0.5733154219744694,0.32869057307376387,0.0,0.0040578145528855376,3732
Portland,bathrooms,log_price,0.4708023753803367,4.181821171487309,0.43719978761148764,0.1911436542875299,4.518985656614455e-174,0.015857692264962222,3732
Portland,bedrooms,log_price,0.32749810876613933,4.303709649569357,0.5318732698244739,0.28288917515377765,1.143833564113489e-271,0.008537669814847533,3732
Portland,beds,log_price,0.20691630579754625,4.387043115920528,0.43012042272993195,0.18500357804937537,6.128295564623052e-168,0.007110957569579452,3732
