calendar_occupancy_proxy,actual_occupancy_rate,host_blocked_rate,host_blocked_days
0.01643835616438356,0.0,0.01643835616438356,6
0.3424657534246575,0.5753424657534246,-0.2328767123287671,-85
0.0027397260273972603,0.0,0.0027397260273972603,1
0.17534246575342466,0.23013698630136986,-0.0547945205479452,-20
0.6575342465753424,0.26301369863013696,0.39452054794520547,144
0.5863013698630137,0.0,0.5863013698630137,214
0.5123287671232877,0.0,0.5123287671232877,187
0.7726027397260274,0.0,0.7726027397260274,282
0.8465753424657534,0.3287671232876712,0.5178082191780822,189
0.8712328767123287,0.11506849315068493,0.7561643835616438,276
0.547945205479452,0.39452054794520547,0.15342465753424658,56
0.42191780821917807,0.33972602739726027,0.0821917808219178,30
0.2602739726027397,0.049315068493150684,0.21095890410958903,77
0.2219178082191781,0.31232876712328766,-0.09041095890410959,-33
0.4931506849315068,0.6986301369863014,-0.2054794520547945,-75
0.5808219178082191,0.5753424657534246,0.005479452054794521,2
0.27945205479452057,0.39452054794520547,-0.11506849315068493,-42
0.7835616438356164,0.01643835616438356,0.7671232876712328,280
0.030136986301369864,0.6986301369863014,-0.6684931506849315,-244
0.9945205479452055,0.06575342465753424,0.9287671232876712,339
0.1506849315068493,0.19726027397260273,-0.04657534246575343,-17
0.0,0.01643835616438356,-0.01643835616438356,-6
0.13150684931506848,0.19726027397260273,-0.06575342465753424,-24
0.5424657534246575,0.6575342465753424,-0.11506849315068493,-42
0.5780821917808219,0.1643835616438356,0.4136986301369863,151
0.2,0.0,0.2,73
0.5780821917808219,0.0,0.5780821917808219,211
0.11232876712328767,0.19726027397260273,-0.08493150684931507,-31
0.15616438356164383,0.0,0.15616438356164383,57
0.6191780821917808,0.0821917808219178,0.536986301369863,196
0.010958904109589041,0.09863013698630137,-0.08767123287671233,-32
0.26301369863013696,0.13150684931506848,0.13150684931506848,48
0.06301369863013699,0.2465753424657534,-0.18356164383561643,-67
0.33424657534246577,0.30684931506849317,0.0273972602739726,10
0.6493150684931507,0.0,0.6493150684931507,237
0.7424657534246575,0.2958904109589041,0.4465753424657534,163
0.7424657534246575,0.06575342465753424,0.6767123287671233,247
0.049315068493150684,0.0,0.049315068493150684,18
0.0,0.0,0.0,0
0.17534246575342466,0.1643835616438356,0.010958904109589041,4
0.8027397260273973,0.01643835616438356,0.7863013698630137,287
0.06575342465753424,0.39452054794520547,-0.3287671232876712,-120
0.0684931506849315,0.23013698630136986,-0.16164383561643836,-59
0.726027397260274,0.31232876712328766,0.4136986301369863,151
0.8794520547945206,0.0,0.8794520547945206,321
0.7013698630136986,0.39452054794520547,0.30684931506849317,112
0.5753424657534246,0.36164383561643837,0.2136986301369863,78
0.9671232876712329,0.4931506849315068,0.473972602739726,173
0.024657534246575342,0.06575342465753424,-0.0410958904109589,-15
0.3863013698630137,0.0,0.3863013698630137,141
0.0,0.0,0.0,0
0.021917808219178082,0.06575342465753424,-0.043835616438356165,-16
0.0027397260273972603,0.0,0.0027397260273972603,1
0.3041095890410959,0.1643835616438356,0.13972602739726028,51
0.14246575342465753,0.27945205479452057,-0.136986301369863,-50
0.15342465753424658,0.6986301369863014,-0.5452054794520548,-199
0.547945205479452,0.6986301369863014,-0.1506849315068493,-55
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.3726027397260274,0.13150684931506848,0.2410958904109589,88
0.7808219178082192,0.0,0.7808219178082192,285
0.01643835616438356,0.049315068493150684,-0.03287671232876712,-12
0.0136986301369863,0.0,0.0136986301369863,5
0.8547945205479452,0.14794520547945206,0.7068493150684931,258
0.0,0.01643835616438356,-0.01643835616438356,-6
0.15342465753424658,0.6136986301369863,-0.4602739726027397,-168
0.10684931506849316,0.049315068493150684,0.057534246575342465,21
0.03561643835616438,0.23013698630136986,-0.19452054794520549,-71
0.0027397260273972603,0.049315068493150684,-0.04657534246575343,-17
0.00821917808219178,0.1643835616438356,-0.15616438356164383,-57
0.1095890410958904,0.6986301369863014,-0.589041095890411,-215
0.019178082191780823,0.0,0.019178082191780823,7
0.1095890410958904,0.2465753424657534,-0.136986301369863,-50
0.6273972602739726,0.049315068493150684,0.5780821917808219,211
0.5150684931506849,0.1643835616438356,0.3506849315068493,128
0.005479452054794521,0.0,0.005479452054794521,2
0.28493150684931506,0.0,0.28493150684931506,104
0.0684931506849315,0.1643835616438356,-0.0958904109589041,-35
0.01643835616438356,0.03287671232876712,-0.01643835616438356,-6
0.6301369863013698,0.0,0.6301369863013698,230
0.5315068493150685,0.3287671232876712,0.20273972602739726,74
0.1178082191780822,0.4438356164383562,-0.32602739726027397,-119
0.25753424657534246,0.3287671232876712,-0.07123287671232877,-26
0.4986301369863014,0.1643835616438356,0.33424657534246577,122
0.3315068493150685,0.1095890410958904,0.2219178082191781,81
0.10136986301369863,0.5095890410958904,-0.40821917808219177,-149
0.7123287671232876,0.2465753424657534,0.4657534246575342,170
0.3315068493150685,0.15342465753424658,0.1780821917808219,65
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.3041095890410959,0.3452054794520548,-0.0410958904109589,-15
0.5972602739726027,0.1643835616438356,0.4328767123287671,158
0.13972602739726028,0.6986301369863014,-0.5589041095890411,-204
0.04657534246575343,0.536986301369863,-0.4904109589041096,-179
0.336986301369863,0.26301369863013696,0.07397260273972603,27
0.19726027397260273,0.11506849315068493,0.0821917808219178,30
0.5534246575342465,0.0,0.5534246575342465,202
0.0,0.0,0.0,0
0.4712328767123288,0.1643835616438356,0.30684931506849317,112
0.9041095890410958,0.4931506849315068,0.410958904109589,150
0.5150684931506849,0.0,0.5150684931506849,188
0.3041095890410959,0.26301369863013696,0.0410958904109589,15
0.2356164383561644,0.11506849315068493,0.12054794520547946,44
0.7835616438356164,0.5589041095890411,0.22465753424657534,82
0.19726027397260273,0.30684931506849317,-0.1095890410958904,-40
0.07397260273972603,0.2136986301369863,-0.13972602739726028,-51
0.27945205479452057,0.0821917808219178,0.19726027397260273,72
0.0,0.0,0.0,0
0.09041095890410959,0.18082191780821918,-0.09041095890410959,-33
0.7561643835616438,0.0,0.7561643835616438,276
0.8465753424657534,0.6986301369863014,0.14794520547945206,54
0.005479452054794521,0.01643835616438356,-0.010958904109589041,-4
0.3780821917808219,0.18082191780821918,0.19726027397260273,72
0.0027397260273972603,0.4931506849315068,-0.4904109589041096,-179
0.019178082191780823,0.0,0.019178082191780823,7
0.16164383561643836,0.0,0.16164383561643836,59
0.0,0.0,0.0,0
0.7698630136986301,0.6986301369863014,0.07123287671232877,26
0.5232876712328767,0.0,0.5232876712328767,191
0.09041095890410959,0.6986301369863014,-0.6082191780821918,-222
0.3150684931506849,0.049315068493150684,0.26575342465753427,97
0.3178082191780822,0.3452054794520548,-0.0273972602739726,-10
0.2,0.6575342465753424,-0.4575342465753425,-167
0.4958904109589041,0.6986301369863014,-0.20273972602739726,-74
0.26301369863013696,0.09863013698630137,0.1643835616438356,60
0.043835616438356165,0.049315068493150684,-0.005479452054794521,-2
0.6328767123287671,0.3452054794520548,0.2876712328767123,105
0.0,0.0,0.0,0
0.9178082191780822,0.049315068493150684,0.8684931506849315,317
0.0,0.0,0.0,0
0.7643835616438356,0.5424657534246575,0.2219178082191781,81
0.00821917808219178,0.0,0.00821917808219178,3
0.8136986301369863,0.27945205479452057,0.5342465753424658,195
0.7917808219178082,0.6986301369863014,0.09315068493150686,34
0.136986301369863,0.3506849315068493,-0.2136986301369863,-78
0.5561643835616439,0.27945205479452057,0.27671232876712326,101
0.852054794520548,0.1643835616438356,0.6876712328767123,251
0.8,0.01643835616438356,0.7835616438356164,286
0.6191780821917808,0.6986301369863014,-0.07945205479452055,-29
0.0,0.0,0.0,0
0.0,0.0,0.0,0
0.1506849315068493,0.0,0.1506849315068493,55
0.0547945205479452,0.5589041095890411,-0.5041095890410959,-184
0.14246575342465753,0.1643835616438356,-0.021917808219178082,-8
0.04657534246575343,0.13150684931506848,-0.08493150684931507,-31
0.06575342465753424,0.3452054794520548,-0.27945205479452057,-102
0.9315068493150684,0.6575342465753424,0.273972602739726,100
0.8876712328767123,0.19726027397260273,0.6904109589041096,252
0.26575342465753427,0.0,0.26575342465753427,97
0.049315068493150684,0.0821917808219178,-0.03287671232876712,-12
0.052054794520547946,0.6904109589041096,-0.6383561643835617,-233
0.5260273972602739,0.0,0.5260273972602739,192
0.6246575342465753,0.14794520547945206,0.4767123287671233,174
0.043835616438356165,0.5589041095890411,-0.5150684931506849,-188
0.29863013698630136,0.0,0.29863013698630136,109
0.8876712328767123,0.0,0.8876712328767123,324
0.7835616438356164,0.18082191780821918,0.6027397260273972,220
0.32602739726027397,0.2958904109589041,0.030136986301369864,11
0.536986301369863,0.4273972602739726,0.1095890410958904,40
0.4876712328767123,0.0,0.4876712328767123,178
0.4794520547945205,0.26301369863013696,0.21643835616438356,79
0.32602739726027397,0.01643835616438356,0.3095890410958904,113
0.16712328767123288,0.5424657534246575,-0.37534246575342467,-137
1.0,0.0,1.0,365
0.10410958904109589,0.1643835616438356,-0.06027397260273973,-22
0.0027397260273972603,0.0,0.0027397260273972603,1
0.08493150684931507,0.4383561643835616,-0.35342465753424657,-129
0.3150684931506849,0.6986301369863014,-0.3835616438356164,-140
0.810958904109589,0.27945205479452057,0.5315068493150685,194
0.08767123287671233,0.33972602739726027,-0.25205479452054796,-92
0.27945205479452057,0.0,0.27945205479452057,102
0.7643835616438356,0.03287671232876712,0.7315068493150685,267
0.0,0.0,0.0,0
0.32054794520547947,0.27945205479452057,0.0410958904109589,15
0.5287671232876713,0.0,0.5287671232876713,193
0.4684931506849315,0.14794520547945206,0.32054794520547947,117
0.09863013698630137,0.30684931506849317,-0.20821917808219179,-76
0.021917808219178082,0.6986301369863014,-0.6767123287671233,-247
0.4328767123287671,0.5917808219178082,-0.1589041095890411,-58
0.29041095890410956,0.2465753424657534,0.043835616438356165,16
0.9726027397260274,0.09863013698630137,0.873972602739726,319
0.07123287671232877,0.2465753424657534,-0.17534246575342466,-64
0.8136986301369863,0.1095890410958904,0.7041095890410959,257
0.1643835616438356,0.5917808219178082,-0.4273972602739726,-156
0.1095890410958904,0.6986301369863014,-0.589041095890411,-215
0.0,0.4931506849315068,-0.4931506849315068,-180
0.0958904109589041,0.06575342465753424,0.030136986301369864,11
0.3013698630136986,0.049315068493150684,0.25205479452054796,92
0.3178082191780822,0.0821917808219178,0.2356164383561644,86
0.005479452054794521,0.0,0.005479452054794521,2
0.7561643835616438,0.5095890410958904,0.2465753424657534,90
0.26575342465753427,0.01643835616438356,0.2493150684931507,91
0.13972602739726028,0.0,0.13972602739726028,51
0.00821917808219178,0.0,0.00821917808219178,3
0.8794520547945206,0.0,0.8794520547945206,321
0.27123287671232876,0.01643835616438356,0.2547945205479452,93
0.3095890410958904,0.2465753424657534,0.06301369863013699,23
0.09315068493150686,0.31232876712328766,-0.2191780821917808,-80
0.6191780821917808,0.27945205479452057,0.33972602739726027,124
0.7150684931506849,0.0821917808219178,0.6328767123287671,231
0.06575342465753424,0.13150684931506848,-0.06575342465753424,-24
0.043835616438356165,0.1643835616438356,-0.12054794520547946,-44
0.3972602739726027,0.14794520547945206,0.2493150684931507,91
0.915068493150685,0.049315068493150684,0.8657534246575342,316
0.005479452054794521,0.0,0.005479452054794521,2
0.3726027397260274,0.6986301369863014,-0.32602739726027397,-119
0.005479452054794521,0.0,0.005479452054794521,2
0.5835616438356165,0.4602739726027397,0.1232876712328767,45
0.6602739726027397,0.6986301369863014,-0.038356164383561646,-14
0.043835616438356165,0.09863013698630137,-0.0547945205479452,-20
0.0027397260273972603,0.0,0.0027397260273972603,1
0.8383561643835616,0.5095890410958904,0.3287671232876712,120
0.024657534246575342,0.6986301369863014,-0.673972602739726,-246
0.5178082191780822,0.01643835616438356,0.5013698630136987,183
0.9424657534246575,0.11506849315068493,0.8273972602739726,302
0.024657534246575342,0.18082191780821918,-0.15616438356164383,-57
0.8684931506849315,0.15342465753424658,0.7150684931506849,261
0.8547945205479452,0.5424657534246575,0.31232876712328766,114
0.852054794520548,0.11506849315068493,0.736986301369863,269
0.5260273972602739,0.01643835616438356,0.5095890410958904,186
0.019178082191780823,0.0,0.019178082191780823,7
0.09041095890410959,0.26301369863013696,-0.1726027397260274,-63
0.0,0.0,0.0,0
0.005479452054794521,0.0,0.005479452054794521,2
0.052054794520547946,0.049315068493150684,0.0027397260273972603,1
0.7397260273972602,0.6986301369863014,0.0410958904109589,15
0.32602739726027397,0.26301369863013696,0.06301369863013699,23
0.07397260273972603,0.6986301369863014,-0.6246575342465753,-228
0.13972602739726028,0.6082191780821918,-0.4684931506849315,-171
0.26575342465753427,0.19726027397260273,0.0684931506849315,25
0.0,0.0,0.0,0
0.3643835616438356,0.6986301369863014,-0.33424657534246577,-122
0.5095890410958904,0.0,0.5095890410958904,186
0.14520547945205478,0.0,0.14520547945205478,53
0.019178082191780823,0.01643835616438356,0.0027397260273972603,1
0.7232876712328767,0.5095890410958904,0.2136986301369863,78
0.7561643835616438,0.0,0.7561643835616438,276
0.410958904109589,0.4931506849315068,-0.0821917808219178,-30
0.8301369863013699,0.0,0.8301369863013699,303
0.28493150684931506,0.26301369863013696,0.021917808219178082,8
0.7561643835616438,0.0,0.7561643835616438,276
0.5123287671232877,0.0,0.5123287671232877,187
0.0,0.0,0.0,0
0.15616438356164383,0.0,0.15616438356164383,57
0.5753424657534246,0.3178082191780822,0.25753424657534246,94
0.5972602739726027,0.0821917808219178,0.5150684931506849,188
0.049315068493150684,0.09863013698630137,-0.049315068493150684,-18
0.00821917808219178,0.0,0.00821917808219178,3
0.7890410958904109,0.2958904109589041,0.4931506849315068,180
0.0,0.0,0.0,0
0.473972602739726,0.18082191780821918,0.29315068493150687,107
0.8986301369863013,0.6986301369863014,0.2,73
0.049315068493150684,0.6986301369863014,-0.6493150684931507,-237
0.15342465753424658,0.06575342465753424,0.08767123287671233,32
0.07397260273972603,0.31232876712328766,-0.23835616438356164,-87
0.6438356164383562,0.26301369863013696,0.38082191780821917,139
0.0,0.03287671232876712,-0.03287671232876712,-12
0.15342465753424658,0.6986301369863014,-0.5452054794520548,-199
0.049315068493150684,0.1643835616438356,-0.11506849315068493,-42
0.7890410958904109,0.01643835616438356,0.7726027397260274,282
0.5123287671232877,0.0,0.5123287671232877,187
0.3972602739726027,0.0,0.3972602739726027,145
0.7780821917808219,0.4931506849315068,0.28493150684931506,104
0.07945205479452055,0.27945205479452057,-0.2,-73
0.7561643835616438,0.1643835616438356,0.5917808219178082,216
0.2958904109589041,0.18082191780821918,0.11506849315068493,42
0.4794520547945205,0.049315068493150684,0.4301369863013699,157
0.5178082191780822,0.6986301369863014,-0.18082191780821918,-66
0.024657534246575342,0.03287671232876712,-0.00821917808219178,-3
0.08493150684931507,0.01643835616438356,0.0684931506849315,25
0.06301369863013699,0.09863013698630137,-0.03561643835616438,-13
0.1643835616438356,0.18082191780821918,-0.01643835616438356,-6
0.3698630136986301,0.36164383561643837,0.00821917808219178,3
0.3698630136986301,0.27945205479452057,0.09041095890410959,33
0.7123287671232876,0.0,0.7123287671232876,260
0.23013698630136986,0.11506849315068493,0.11506849315068493,42
0.024657534246575342,0.01643835616438356,0.00821917808219178,3
0.6246575342465753,0.14794520547945206,0.4767123287671233,174
0.024657534246575342,0.0821917808219178,-0.057534246575342465,-21
0.0,0.0,0.0,0
0.10684931506849316,0.06575342465753424,0.0410958904109589,15
0.2602739726027397,0.6575342465753424,-0.3972602739726027,-145
0.547945205479452,0.6986301369863014,-0.1506849315068493,-55
0.0,0.0821917808219178,-0.0821917808219178,-30
0.4767123287671233,0.2136986301369863,0.26301369863013696,96
0.12876712328767123,0.6986301369863014,-0.5698630136986301,-208
0.26575342465753427,0.3287671232876712,-0.06301369863013699,-23
0.3041095890410959,0.5260273972602739,-0.2219178082191781,-81
0.8383561643835616,0.1643835616438356,0.673972602739726,246
0.2602739726027397,0.26301369863013696,-0.0027397260273972603,-1
0.052054794520547946,0.0,0.052054794520547946,19
0.3232876712328767,0.3178082191780822,0.005479452054794521,2
0.0,0.0,0.0,0
0.2054794520547945,0.2465753424657534,-0.0410958904109589,-15
0.21643835616438356,0.4931506849315068,-0.27671232876712326,-101
0.32054794520547947,0.6410958904109589,-0.32054794520547947,-117
0.5095890410958904,0.03287671232876712,0.4767123287671233,174
0.038356164383561646,0.6904109589041096,-0.6520547945205479,-238
0.005479452054794521,0.0,0.005479452054794521,2
0.09863013698630137,0.27945205479452057,-0.18082191780821918,-66
0.9616438356164384,0.26301369863013696,0.6986301369863014,255
0.6273972602739726,0.3287671232876712,0.29863013698630136,109
0.01643835616438356,0.0,0.01643835616438356,6
0.0027397260273972603,0.0,0.0027397260273972603,1
0.136986301369863,0.06575342465753424,0.07123287671232877,26
0.2958904109589041,0.3452054794520548,-0.049315068493150684,-18
0.7616438356164383,0.09863013698630137,0.663013698630137,242
0.3561643835616438,0.3452054794520548,0.010958904109589041,4
0.10684931506849316,0.39452054794520547,-0.2876712328767123,-105
0.5534246575342465,0.03287671232876712,0.5205479452054794,190
0.021917808219178082,0.6986301369863014,-0.6767123287671233,-247
0.28493150684931506,0.36164383561643837,-0.07671232876712329,-28
0.8657534246575342,0.0,0.8657534246575342,316
0.4849315068493151,0.31232876712328766,0.1726027397260274,63
0.136986301369863,0.1643835616438356,-0.0273972602739726,-10
0.0136986301369863,0.6986301369863014,-0.684931506849315,-250
0.2273972602739726,0.1643835616438356,0.06301369863013699,23
0.16712328767123288,0.01643835616438356,0.1506849315068493,55
0.2602739726027397,0.021917808219178082,0.23835616438356164,87
0.5671232876712329,0.6986301369863014,-0.13150684931506848,-48
0.41643835616438357,0.1643835616438356,0.25205479452054796,92
0.0,0.0,0.0,0
0.6027397260273972,0.410958904109589,0.1917808219178082,70
0.3095890410958904,0.6986301369863014,-0.38904109589041097,-142
0.5397260273972603,0.6082191780821918,-0.0684931506849315,-25
0.15616438356164383,0.6986301369863014,-0.5424657534246575,-198
0.7041095890410959,0.19726027397260273,0.5068493150684932,185
0.0547945205479452,0.36164383561643837,-0.30684931506849317,-112
0.019178082191780823,0.0,0.019178082191780823,7
0.10684931506849316,0.18082191780821918,-0.07397260273972603,-27
0.0,0.0,0.0,0
0.01643835616438356,0.03287671232876712,-0.01643835616438356,-6
0.136986301369863,0.4931506849315068,-0.3561643835616438,-130
0.0,0.23013698630136986,-0.23013698630136986,-84
0.9808219178082191,0.0,0.9808219178082191,358
0.01643835616438356,0.11506849315068493,-0.09863013698630137,-36
0.12054794520547946,0.1643835616438356,-0.043835616438356165,-16
0.16986301369863013,0.3287671232876712,-0.1589041095890411,-58
0.7972602739726027,0.11506849315068493,0.6821917808219178,249
0.7808219178082192,0.0,0.7808219178082192,285
0.8027397260273973,0.33972602739726027,0.46301369863013697,169
0.038356164383561646,0.0,0.038356164383561646,14
0.15342465753424658,0.5260273972602739,-0.3726027397260274,-136
0.7616438356164383,0.0,0.7616438356164383,278
0.2328767123287671,0.0273972602739726,0.2054794520547945,75
0.7726027397260274,0.3780821917808219,0.39452054794520547,144
0.7561643835616438,0.0,0.7561643835616438,276
0.27123287671232876,0.07671232876712329,0.19452054794520549,71
0.08493150684931507,0.0,0.08493150684931507,31
0.40821917808219177,0.11506849315068493,0.29315068493150687,107
0.0027397260273972603,0.0,0.0027397260273972603,1
0.29315068493150687,0.13150684931506848,0.16164383561643836,59
0.3232876712328767,0.06575342465753424,0.25753424657534246,94
0.10410958904109589,0.19726027397260273,-0.09315068493150686,-34
0.0027397260273972603,0.0,0.0027397260273972603,1
0.4520547945205479,0.2136986301369863,0.23835616438356164,87
0.7863013698630137,0.4383561643835616,0.34794520547945207,127
0.0547945205479452,0.09863013698630137,-0.043835616438356165,-16
0.0,0.6575342465753424,-0.6575342465753424,-240
0.473972602739726,0.26301369863013696,0.21095890410958903,77
0.06575342465753424,0.19726027397260273,-0.13150684931506848,-48
0.9397260273972603,0.03287671232876712,0.9068493150684932,331
0.9315068493150684,0.19726027397260273,0.7342465753424657,268
0.005479452054794521,0.11506849315068493,-0.1095890410958904,-40
0.810958904109589,0.3287671232876712,0.4821917808219178,176
0.7835616438356164,0.0821917808219178,0.7013698630136986,256
0.23835616438356164,0.36164383561643837,-0.1232876712328767,-45
0.09863013698630137,0.14794520547945206,-0.049315068493150684,-18
0.7150684931506849,0.4931506849315068,0.2219178082191781,81
0.07123287671232877,0.2958904109589041,-0.22465753424657534,-82
0.8328767123287671,0.1643835616438356,0.6684931506849315,244
0.9561643835616438,0.6986301369863014,0.25753424657534246,94
0.0,0.0,0.0,0
0.31232876712328766,0.6986301369863014,-0.3863013698630137,-141
0.9863013698630136,0.0,0.9863013698630136,360
0.09863013698630137,0.19726027397260273,-0.09863013698630137,-36
0.8438356164383561,0.0,0.8438356164383561,308
0.36164383561643837,0.2136986301369863,0.14794520547945206,54
0.6520547945205479,0.01643835616438356,0.6356164383561644,232
0.3232876712328767,0.39452054794520547,-0.07123287671232877,-26
0.0684931506849315,0.6986301369863014,-0.6301369863013698,-230
0.9232876712328767,0.1095890410958904,0.8136986301369863,297
0.043835616438356165,0.6986301369863014,-0.6547945205479452,-239
0.6465753424657534,0.18082191780821918,0.4657534246575342,170
0.29863013698630136,0.09863013698630137,0.2,73
0.29863013698630136,0.1643835616438356,0.13424657534246576,49
0.13424657534246576,0.01643835616438356,0.1178082191780822,43
0.27945205479452057,0.4767123287671233,-0.19726027397260273,-72
0.019178082191780823,0.0,0.019178082191780823,7
0.3095890410958904,0.3452054794520548,-0.03561643835616438,-13
0.0027397260273972603,0.0,0.0027397260273972603,1
0.038356164383561646,0.3287671232876712,-0.29041095890410956,-106
0.049315068493150684,0.06575342465753424,-0.01643835616438356,-6
0.3232876712328767,0.6986301369863014,-0.37534246575342467,-137
0.5534246575342465,0.0,0.5534246575342465,202
0.08493150684931507,0.6986301369863014,-0.6136986301369863,-224
0.13150684931506848,0.6986301369863014,-0.5671232876712329,-207
0.9945205479452055,0.30684931506849317,0.6876712328767123,251
0.2821917808219178,0.0821917808219178,0.2,73
0.5780821917808219,0.01643835616438356,0.5616438356164384,205
0.10136986301369863,0.4602739726027397,-0.3589041095890411,-131
0.7972602739726027,0.14794520547945206,0.6493150684931507,237
0.5835616438356165,0.0,0.5835616438356165,213
0.989041095890411,0.0,0.989041095890411,361
0.20821917808219179,0.6246575342465753,-0.41643835616438357,-152
1.0,0.4383561643835616,0.5616438356164384,205
0.07123287671232877,0.13150684931506848,-0.06027397260273973,-22
0.03287671232876712,0.03287671232876712,0.0,0
0.14520547945205478,0.6986301369863014,-0.5534246575342465,-202
0.0,0.0,0.0,0
0.2876712328767123,0.2136986301369863,0.07397260273972603,27
0.4602739726027397,0.01643835616438356,0.4438356164383562,162
0.7561643835616438,0.0,0.7561643835616438,276
0.13972602739726028,0.14794520547945206,-0.00821917808219178,-3
0.16986301369863013,0.18082191780821918,-0.010958904109589041,-4
0.0821917808219178,0.5589041095890411,-0.4767123287671233,-174
0.8849315068493151,0.6986301369863014,0.1863013698630137,68
0.2219178082191781,0.4602739726027397,-0.23835616438356164,-87
0.038356164383561646,0.03287671232876712,0.005479452054794521,2
0.5232876712328767,0.18082191780821918,0.3424657534246575,125
0.821917808219178,0.6986301369863014,0.1232876712328767,45
0.8657534246575342,0.6986301369863014,0.16712328767123288,61
0.9808219178082191,0.0821917808219178,0.8986301369863013,328
0.08767123287671233,0.6986301369863014,-0.6109589041095891,-223
0.3972602739726027,0.1643835616438356,0.2328767123287671,85
0.0410958904109589,0.06575342465753424,-0.024657534246575342,-9
0.11506849315068493,0.1643835616438356,-0.049315068493150684,-18
0.5205479452054794,0.09863013698630137,0.42191780821917807,154
0.8410958904109589,0.01643835616438356,0.8246575342465754,301
0.0,0.0,0.0,0
0.2273972602739726,0.0,0.2273972602739726,83
0.589041095890411,0.6986301369863014,-0.1095890410958904,-40
0.5452054794520548,0.0,0.5452054794520548,199
0.3424657534246575,0.2958904109589041,0.04657534246575343,17
0.0,0.01643835616438356,-0.01643835616438356,-6
0.7561643835616438,0.0,0.7561643835616438,276
0.0,0.4931506849315068,-0.4931506849315068,-180
0.0547945205479452,0.410958904109589,-0.3561643835616438,-130
0.00821917808219178,0.0,0.00821917808219178,3
