,id,scrape_id,host_id,host_listings_count,host_total_listings_count,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price_clean,log_price,price_per_accommodates,log_price_per_accommodates,log_reviews,log_accommodates,log_beds,price_zscore,price_percentile,log_price_zscore,reviews_zscore,reviews_percentile,reviews_per_month_zscore,occupancy_rate,occupancy_rate_booked,occupancy_is_capped,est_annual_revenue,est_annual_revenue_booked,revenue_per_accommodates,revenue_per_bedroom,log_est_revenue,host_listings_in_city,host_is_professional,pct_professional_hosts,pct_large_operators,median_host_listings,gini_host_concentration,market_professionalization_score,purchase_price,monthly_payment,zori_rent,annual_cash_flow,cash_on_cash_roi,cap_rate,price_to_rent_ratio,revenue_yield,annual_cash_flow_booked,cash_on_cash_roi_booked,cap_rate_booked,revenue_yield_booked
bathrooms,0.0033159760137228033,,-0.028676882836831657,-0.06066541526617767,-0.05710367578185205,0.011763936377631552,,0.009858214857537607,-0.14835117195364053,0.7505866137882141,1.0,0.8334082501792783,0.6948359584312898,-0.05414225044921418,0.050500512750592565,-0.05524008657870009,-0.050055815738284826,-0.01746426194680854,-0.025753873274331592,-0.05086675317011659,-0.02576049332545479,,-0.024346117538636088,-0.020307152046851195,-0.024999086617107785,0.08254026724668624,-0.10452836019022198,-0.0584435250197387,-0.007365980318043548,0.030463295454878938,-0.0644901626246829,-0.08289375266177457,0.3062447054571001,0.07265520746486032,0.049451320861166485,0.04604262166666614,0.06638935635643477,0.043249142103783625,0.03545646743712254,0.037337848654378496,,-0.007609909232998528,0.040384927828810535,-0.10721836361429002,-0.04051972437277836,-0.087374739476848,0.16462176716629262,0.6311068282054381,0.0068169856630570244,0.10922279801489104,-0.043228280368494604,0.6732785596611743,0.7142101637256201,0.1646217671662934,0.5876407228541504,0.6311068282054391,-0.10452836019022173,-0.03430244059849298,-0.08737473947684839,-0.08254026724668581,-0.08289375266177405,-0.07002090806941906,0.31830750578011496,0.3062447054571001,-0.0008403916992455472,0.015450956400145155,0.29125250168259953,-0.007609909232998528,0.003523657444196197,,,,,,,,,0.3183075057801149,0.3183075057801171,0.3183075057801163,-0.06777551648671352,0.3183075057801163,0.30624470545710014,0.306244705457097,0.30624470545709664,0.30624470545709664
bedrooms,0.013972217563714345,,-0.0370003502711171,-0.08736074994414232,-0.08169540614150184,0.054086673459092134,,0.0023924353260426213,-0.10925341819745861,0.8328840881862148,0.8334082501792783,1.0,0.7802062113279878,-0.022249264395594385,0.03097902965244047,-0.02290612717301576,-0.042297751864213876,-0.017323804076225306,-0.02839323171351447,-0.019031957064862538,-0.028398405590822726,,-0.012906672397562222,-0.0011750035897068422,0.0023910244168828822,0.07725466676377592,-0.06254359926886745,0.0003137839391614805,0.04246705024699297,0.048940802426255335,-0.00755876409752406,-0.004956055037601407,0.3449663297688723,0.07075152555062464,0.046689184682503965,0.04637174026120486,0.07831796964560503,0.05429954408305597,0.020332162314338386,0.046832491016336485,,-0.044836490862596175,0.01031897642966954,-0.12407749143486418,-0.061895979892370265,-0.036416145164556366,0.12941427241170864,0.6073502677161661,-0.009028454515416309,-0.023954515026290295,0.037273181650735614,0.762560143983273,0.8162356735569756,0.12941427241170828,0.601733665706276,0.607350267716171,-0.062543599268868,0.046223440361327854,-0.036416145164556234,-0.07725466676377646,-0.0049560550376014575,-0.03377040610459779,0.28251004007803093,0.3449663297688723,-0.02473653340935336,-0.04595928456398108,0.28625027974021516,-0.044836490862596175,0.0035715342891724376,,,,,,,,,0.2825100400780311,0.2825100400780308,0.28251004007802993,-0.08330988423130027,0.28251004007802993,0.3449663297688722,0.34496632976887187,0.3449663297688721,0.3449663297688721
beds,-0.0200126454206007,,-0.003470128561032562,-0.0560200851539639,-0.05369291007426554,-0.014758281912277649,,-0.014905725960157375,-0.12602998378356764,0.7826064267963847,0.6948359584312898,0.7802062113279878,1.0,-0.0976862953427715,0.06134662874784273,-0.09986637337636502,-0.08049708430699387,-0.011683530479543274,-0.012200855533251368,-0.09716678110617427,-0.012208565178448405,,-0.01006074445133752,-0.00019536420786513627,0.0014264472067652464,0.11205601726470195,-0.014499368144371546,0.032943249414384326,0.07484641559625509,0.06561223559360743,0.022068698767314716,0.009236810812073363,0.35104845156170505,0.04338591020659235,0.02011258039865786,0.02272345469410185,0.0530882955277139,0.03286245999273467,0.011385325099700324,0.023274895400572444,,-0.010902050395382784,0.03462921711121452,-0.09124435789300074,-0.05278575450194581,0.014277117507798231,0.12808775267073003,0.5204456836089637,-0.005014929676199227,-0.035005212285904995,0.06561740665050426,0.6736881540605647,0.8549945490062485,0.12808775267073025,0.49433335777058235,0.5204456836089703,-0.014499368144371593,0.07250457868529937,0.014277117507798318,-0.11205601726470152,0.009236810812073627,-0.023192039475224916,0.18585013068522563,0.35104845156170505,-0.027060837491355634,-0.03758254806058034,0.2155737036899388,-0.010902050395382784,0.058462853025292257,,,,,,,,,0.1858501306852257,0.18585013068522657,0.18585013068522627,-0.06687138962967104,0.18585013068522627,0.35104845156170533,0.35104845156170733,0.3510484515617073,0.3510484515617073
minimum_nights,-0.035993257138181085,,-0.04109270691313681,0.04368663014898536,0.04187107609602169,0.016845244191109138,,0.017514757479798256,0.018404323130979523,-0.07380789691149328,-0.05414225044921418,-0.022249264395594385,-0.0976862953427715,1.0,0.04058635061400323,0.9131067012976569,0.7310488146464034,-0.004991242346041849,-0.010828245395999957,0.9214475553660971,-0.010828110146318846,,-0.0020783470138039176,-0.002523052581631898,0.005604582304863244,0.025925172809628926,-0.06459227898575429,-0.1045465399732459,-0.08976009348139709,0.019619354402743056,-0.09430035995461697,-0.004430540356668751,-0.07623169125875527,0.018267430274133786,0.01352620651085229,0.004617012322750499,0.022539700890735547,0.011338960593825864,0.019855226612261925,0.012253940794797582,,0.010428750824873248,-0.012820916590065175,0.029219311073259608,0.05733811167558921,-0.1144409192079916,-0.03128708622797744,-0.12685274989502351,-0.011575038636307142,0.008447635792967393,-0.08939247671357903,-0.08998717475785097,-0.11597266214259548,-0.0312870862279775,-0.11647097827573225,-0.126852749895025,-0.06459227898575427,-0.08924183398693987,-0.1144409192079916,-0.02592517280962914,-0.004430540356668607,0.035538128385051916,-0.06557382054619786,-0.07623169125875527,-0.016157473516929234,-0.06120862039009009,-0.11241879655728315,0.010428750824873248,-0.008824739454376524,,,,,,,,,-0.06557382054619793,-0.06557382054619806,-0.06557382054619801,0.08282605496120371,-0.06557382054619801,-0.07623169125875537,-0.0762316912587549,-0.07623169125875519,-0.07623169125875519
maximum_nights,-0.18427099698756244,,-0.05757531755809604,0.1319104814963057,0.13217249467890546,-0.0013715522522336954,,0.02363936331153164,-0.00576506961915713,0.04234799842839997,0.050500512750592565,0.03097902965244047,0.06134662874784273,0.04058635061400323,1.0,0.04445313754829544,0.11109510367810739,-0.005122476734707082,-0.009694169908822341,0.04658020875098547,-0.009695056543251923,,-0.10089208143737925,-0.09560790732526823,-0.08476643761956895,0.029254715540042584,0.05207988190758018,0.025038684558131533,0.008833067324500832,-0.023031265368776817,0.03691599716342172,0.02139794188226949,0.07000418646491657,-0.036951669536565465,-0.029970533472768908,-0.06039583474972957,-0.017258647670752466,-0.027938858298921503,-0.03181795482068503,-0.037724476763172886,,0.14030492476222034,0.12428092836938703,-0.005006887414089927,0.09084884401413335,0.018817522674741318,0.06054511562720728,0.031202561783898655,0.03476271543897857,-0.03302344389107785,0.03296298026658253,0.04069722507167541,0.06781345061422762,0.06054511562720745,0.024366110394268715,0.03120256178389744,0.052079881907580027,0.03100197561958608,0.018817522674741214,-0.029254715540042855,0.021397941882269608,0.033358866676663976,-0.04257949104700209,0.07000418646491657,-0.04273770985944559,-0.07308644830220865,-0.11165682902401756,0.14030492476222034,0.004906145983639248,,,,,,,,,-0.04257949104700222,-0.04257949104700243,-0.04257949104700227,0.047880144206615294,-0.04257949104700227,0.07000418646491614,0.07000418646491599,0.07000418646491606,0.07000418646491606
minimum_minimum_nights,-0.032400681838337296,,-0.03653102806586383,0.04457958059591137,0.043180943672000184,0.022346939651542354,,0.014584685521026562,0.015623243731056844,-0.07326783535894175,-0.05524008657870009,-0.02290612717301576,-0.09986637337636502,0.9131067012976569,0.04445313754829544,1.0,0.7737441774143731,-0.005184678460726793,-0.010951653567093019,0.9847300268861247,-0.010951695273916448,,0.007048932807064925,0.0058334452094898565,0.013086451735033125,0.025740737335530003,-0.0636523171657444,-0.1033606604506897,-0.08885437830380799,0.02411898184369399,-0.09341295509618264,-0.03439839162409804,-0.10201695308101334,0.013003286880240605,0.008542282307046378,-0.0014020001129129453,0.02003611907528882,0.009393103852870219,0.01754229317148188,0.008855975530563701,,0.013910699021417412,-0.010218817090490282,0.03188805443608558,0.05841346455640037,-0.10866454388206104,-0.029515338260955943,-0.12442506293501988,-0.010302045377831779,0.013984291581612827,-0.09213222387241822,-0.08841796680668487,-0.11932749004049019,-0.02951533826095598,-0.11364169732505351,-0.12442506293501916,-0.06365231716574403,-0.09227429835362827,-0.10866454388206091,-0.02574073733553033,-0.034398391624097684,0.001801819006223146,-0.0665404651413032,-0.10201695308101334,-0.01735877569644508,-0.06173704677925755,-0.12557888656996974,0.013910699021417412,-0.011800432886140863,,,,,,,,,-0.06654046514130331,-0.06654046514130393,-0.06654046514130352,0.09580654628394747,-0.06654046514130352,-0.10201695308101348,-0.10201695308101423,-0.1020169530810138,-0.1020169530810138
maximum_minimum_nights,0.02587703776551311,,-0.03790214549703819,0.510775846311846,0.4689992379496077,0.02021422824348938,,0.03922090542154957,0.029585133519317186,-0.08343320368837828,-0.050055815738284826,-0.042297751864213876,-0.08049708430699387,0.7310488146464034,0.11109510367810739,0.7737441774143731,1.0,-0.005962900965341667,-0.011993671098624108,0.8022813126555928,-0.0119940884476154,,-0.024027976922056382,-0.024531903128381157,-0.0062743703627058615,0.06825193942738218,-0.06980359287832975,-0.09834801237827531,-0.08225247955795897,0.03982567471192359,-0.09282692056442313,-0.03716084918592091,-0.07843197755611166,0.006608194677786136,-0.005047186113269909,-0.00900788509259584,0.011746819563335459,-0.0014860198369086948,0.0020201701097955632,-0.002885436811144153,,0.298492877367009,0.3203929858471719,0.006991945522057176,0.03662952076837935,-0.10620572844056742,-0.020411681172270827,-0.05325558404794973,-0.0025578349791931005,0.07573896494557052,-0.12450721605415398,-0.10015852034771625,-0.11021071183897582,-0.02041168117227075,-0.03730343250129871,-0.05325558404795009,-0.06980359287833011,-0.12560007200407078,-0.10620572844056778,-0.06825193942738224,-0.03716084918592091,0.0047632734767705295,-0.04437559537309919,-0.07843197755611166,-0.008823484990986728,-0.03248730581724872,-0.05584366266896786,0.298492877367009,0.05135288019718916,,,,,,,,,-0.04437559537309915,-0.044375595373099264,-0.04437559537309902,0.031930851870649195,-0.04437559537309902,-0.07843197755611156,-0.07843197755611216,-0.07843197755611224,-0.07843197755611224
minimum_maximum_nights,0.015879792634562535,,-0.018227948207464255,-0.0024162973139605724,-0.0023197087156109223,-0.02753586468967206,,-0.00895278764615925,0.004112313093820095,-0.00719512894787609,-0.01746426194680854,-0.017323804076225306,-0.011683530479543274,-0.004991242346041849,-0.005122476734707082,-0.005184678460726793,-0.005962900965341667,1.0,0.4680213388141635,-0.005897410283211018,0.469026706870743,,0.0014810349868511965,0.009784132724870175,0.011997237971325124,0.013530259469934022,-0.007033451670807081,0.00539594940204104,0.013765516549895478,0.018739649650631404,-0.004388726996106704,0.005503561939105587,-0.002025622676825336,-0.0042089037983502635,0.0053411802624444464,0.004556295978995923,-0.00800072938671013,-0.001416452888401434,0.007335283514703794,-0.0051423469185131986,,0.04207290220608604,0.049247924507346386,-0.00552489437175841,-0.0019676308604126944,0.00023713265057110662,-0.002462927520508368,0.0009898776027554626,-0.0010236263553284536,0.007401752643113966,0.006541154277883492,-0.003153198507298465,-0.012114368581700933,-0.002462927520508382,0.006188881956826142,0.000989877602755607,-0.007033451670807046,0.00687976493477205,0.0002371326505711016,-0.013530259469933924,0.005503561939105595,-0.006813825351782322,-0.004511760074316237,-0.002025622676825336,-0.0012033098172739799,0.003757506529954234,0.008457221444091095,0.04207290220608604,0.022978941039709887,,,,,,,,,-0.004511760074316231,-0.004511760074316236,-0.004511760074316219,-0.0049241706942703915,-0.004511760074316219,-0.0020256226768252603,-0.002025622676825314,-0.002025622676825296,-0.002025622676825296
maximum_maximum_nights,0.024617563207413488,,-0.03441238219866247,-0.0024144253004219954,-0.0021753909622937,-0.05883510780616067,,-0.018259941366665852,0.008492705407091166,-0.0026585455451631724,-0.025753873274331592,-0.02839323171351447,-0.012200855533251368,-0.010828245395999957,-0.009694169908822341,-0.010951653567093019,-0.011993671098624108,0.4680213388141635,1.0,-0.012476385607267106,0.9999993524760663,,0.022735516402601894,0.02481804973444546,0.027206383525483928,0.024197356348610546,-0.014997789859788354,0.0019749852587441765,0.010810786065626507,0.035504053676963285,-0.002800135244719665,0.00010142167089164461,-0.007634488399541222,-0.02384338980884106,-0.0076691205936199255,-0.007774897640724931,-0.05157776654914619,-0.03484249192694482,0.009969706503002586,-0.025143796348770654,,0.08210149498898531,0.09588109675415105,-0.009707615853103377,-0.004204987479150392,-0.017856040754333443,-0.004238756610594488,0.009784031329341317,-0.002756282082312828,0.007208994082667648,0.006686046973536194,0.009537131468998782,-0.004627018254387833,-0.004238756610594489,0.02411090265203119,0.00978403132934157,-0.014997789859788198,0.007563267509494717,-0.017856040754333478,-0.024197356348610408,0.0001014216708917438,-0.014559784466082727,-0.0077455921993074325,-0.007634488399541222,-0.0035116809597348607,0.005556402958763382,0.019662089072592915,0.08210149498898531,0.049098129938504584,,,,,,,,,-0.007745592199307422,-0.007745592199307536,-0.007745592199307459,-0.010176983508687936,-0.007745592199307459,-0.007634488399541108,-0.007634488399541207,-0.007634488399541173,-0.007634488399541173
minimum_nights_avg_ntm,-0.024461279275094984,,-0.02936730907291218,0.0583047391077319,0.0571023396487967,0.02477551230778338,,0.02056853566057302,0.01776781155766154,-0.0712385672838214,-0.05086675317011659,-0.019031957064862538,-0.09716678110617427,0.9214475553660971,0.04658020875098547,0.9847300268861247,0.8022813126555928,-0.005897410283211018,-0.012476385607267106,1.0,-0.012476425093008156,,0.006404926817331377,0.00747100199705219,0.016835374234347097,0.03834487664248965,-0.06594939923947427,-0.10284479495720195,-0.08715765284378613,0.033984670920384714,-0.09379074266572732,-0.014651111587501405,-0.08454429979784493,0.01501142001249302,0.010588316238387005,0.0013270894871359323,0.019147768549187646,0.010922412091418997,0.017264499998494037,0.009561405197759531,,0.023794627760106504,0.00330423591070207,0.027066662373736096,0.05552864234727725,-0.11050195986767472,-0.031799527180600654,-0.12598485449657842,-0.012474334254652058,0.0057976414598997425,-0.08892422961242807,-0.08648188586666745,-0.11465164414119051,-0.03179952718060062,-0.11584548129261575,-0.12598485449657906,-0.06594939923947435,-0.0886801765321829,-0.11050195986767472,-0.03834487664248961,-0.014651111587501191,0.019337700755440775,-0.06855405243534253,-0.08454429979784493,-0.018892409387640977,-0.06696975769957035,-0.12415737916040422,0.023794627760106504,0.0003904861312152393,,,,,,,,,-0.06855405243534266,-0.06855405243534307,-0.06855405243534252,0.08845358743958241,-0.06855405243534252,-0.08454429979784482,-0.08454429979784552,-0.08454429979784515,-0.08454429979784515
maximum_nights_avg_ntm,0.024623136657881843,,-0.03441516406644191,-0.002416119195624388,-0.0021771140529640303,-0.058835007665175326,,-0.018260439537924007,0.008492895682430735,-0.002666238570122866,-0.02576049332545479,-0.028398405590822726,-0.012208565178448405,-0.010828110146318846,-0.009695056543251923,-0.010951695273916448,-0.0119940884476154,0.469026706870743,0.9999993524760663,-0.012476425093008156,1.0,,0.02272359701406012,0.024815565297284334,0.027205306433107604,0.024200061744638734,-0.01499784889188991,0.0019806745172849197,0.010821920293953105,0.035506643421493116,-0.0028041604231372704,0.00010841097393871261,-0.007632308605718623,-0.023834111621251278,-0.007657400060619561,-0.007764146101542387,-0.051556259519958465,-0.03482274106253689,0.009973105477081657,-0.025134919499532005,,0.08210597496157766,0.0958864931702579,-0.009708860171738682,-0.004204973544376776,-0.01784474381686097,-0.004239382084362199,0.0097788786971095,-0.0027559311354313876,0.007214098333599351,0.006690363573888038,0.009527281385619018,-0.004640246357867082,-0.004239382084362213,0.024103380970804816,0.009778878697109732,-0.014997848891889806,0.007567489965026412,-0.017844743816861065,-0.024200061744638693,0.00010841097393882023,-0.014559795910248356,-0.00774658102246909,-0.007632308605718623,-0.0035109998083797094,0.005557810456393481,0.019660630389404545,0.08210597496157766,0.04909799380119922,,,,,,,,,-0.007746581022469077,-0.007746581022469158,-0.0077465810224691236,-0.010176938284069594,-0.0077465810224691236,-0.0076323086057185005,-0.007632308605718554,-0.007632308605718489,-0.007632308605718489
calendar_updated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
availability_30,0.24507610340918887,,0.1727141092661887,0.009202176272658959,0.015414779537609218,-0.024127011527209138,,-0.026244011809838635,-0.03180906328265519,0.09133276550424994,-0.024346117538636088,-0.012906672397562222,-0.01006074445133752,-0.0020783470138039176,-0.10089208143737925,0.007048932807064925,-0.024027976922056382,0.0014810349868511965,0.022735516402601894,0.006404926817331377,0.02272359701406012,,1.0,0.95051421277725,0.8954389524798626,0.5942947024078636,0.08859367856787588,0.15439718429650198,0.1382412524075277,0.730820817034208,0.1337968225576577,0.12752198621306995,-0.07289825140503287,-0.052415396543688084,-0.05386790534894985,-0.01865717833183382,-0.06587073268302075,-0.0657498626564728,-0.03784676405827968,-0.06657947690142753,,0.07628215475293326,0.0711289471490503,0.028340271937759644,-0.009966418827553574,0.18713458968224134,0.04900004758845277,0.10164341630109504,0.04857631707708106,0.11695666252067236,0.10952720255627324,0.08816361487752152,-0.010721982339251132,0.04900004758845282,0.09537593998805761,0.10164341630109525,0.08859367856787644,0.10838565071897588,0.18713458968224236,-0.594294702407861,0.12752198621306982,0.02093778495801773,-0.08663057650219338,-0.07289825140503287,-0.017407707862124904,-0.06962631754640927,-0.2490520814698183,0.07628215475293326,0.18670086018540769,,,,,,,,,-0.08663057650219336,-0.0866305765021938,-0.08663057650219293,0.16745603914285642,-0.08663057650219293,-0.07289825140503275,-0.07289825140503293,-0.07289825140503293,-0.07289825140503293
availability_60,0.2776529508518339,,0.19661052555651354,0.003437331348549673,0.010302095704653371,-0.01815096326917421,,-0.016729840953679253,-0.033565412240619485,0.11324504490290359,-0.020307152046851195,-0.0011750035897068422,-0.00019536420786513627,-0.002523052581631898,-0.09560790732526823,0.0058334452094898565,-0.024531903128381157,0.009784132724870175,0.02481804973444546,0.00747100199705219,0.024815565297284334,,0.95051421277725,1.0,0.9759745363360627,0.6779148951177213,0.121105293633082,0.21349181950774593,0.19250905306014365,0.823531505061066,0.18603840725724008,0.19978986001854568,-0.04141545696599429,-0.038596066772332294,-0.04128351042047867,-0.004902529825946393,-0.05664165016281321,-0.05242889632999756,-0.034024334355868456,-0.05272197275898529,,0.09300336856501724,0.08255824194157697,0.04458122297462217,-0.0005322405508884483,0.24537257088496361,0.04196765618868494,0.09297491478581166,0.04092436107848815,0.08064160434144864,0.15533743210345247,0.1121848712691313,0.007951641194338646,0.04196765618868493,0.08933658045380916,0.09297491478581273,0.12110529363308375,0.15390889131373786,0.2453725708849634,-0.6779148951177225,0.1997898600185491,0.06021936632895927,-0.12486279097135504,-0.04141545696599429,-0.03560237494158693,-0.11554148609577934,-0.29946184179370877,0.09300336856501724,0.21692807786417836,,,,,,,,,-0.124862790971355,-0.12486279097135537,-0.12486279097135534,0.15466764681113546,-0.12486279097135534,-0.04141545696599435,-0.041415456965994454,-0.041415456965994316,-0.041415456965994316
availability_90,0.2996211563959488,,0.21076233908656847,0.012943574064312333,0.01990186182203331,4.739801248910148e-05,,0.000669155144178425,-0.032171405522577454,0.12047102593588459,-0.024999086617107785,0.0023910244168828822,0.0014264472067652464,0.005604582304863244,-0.08476643761956895,0.013086451735033125,-0.0062743703627058615,0.011997237971325124,0.027206383525483928,0.016835374234347097,0.027205306433107604,,0.8954389524798626,0.9759745363360627,1.0,0.7469209737419896,0.13530520335305166,0.24302804945820186,0.21970136177886465,0.8907961167104471,0.21143157437296956,0.24716068896695595,-0.02672872475619023,-0.029045262579640307,-0.03336033395826162,0.0001403552514282132,-0.05033191330751321,-0.04431015561140625,-0.03415018694575852,-0.045747544750907296,,0.11131261396577209,0.0980903259814689,0.053216372908968204,0.00804195124592932,0.27215450807034175,0.03707526395996722,0.07123795891757645,0.03719589829365311,0.05635228131065682,0.1803861290408956,0.11469056296192465,0.007811323217218036,0.03707526395996731,0.06500463421170204,0.07123795891757596,0.13530520335305177,0.17912997299734537,0.2721545080703428,-0.7469209737419861,0.2471606889669569,0.08799819449533931,-0.17032472388649614,-0.02672872475619023,-0.05364728943959314,-0.164404301580963,-0.3580078421753865,0.11131261396577209,0.24020010922099128,,,,,,,,,-0.17032472388649622,-0.17032472388649608,-0.1703247238864955,0.15085733994046358,-0.1703247238864955,-0.02672872475619016,-0.026728724756190335,-0.02672872475619021,-0.02672872475619021
availability_365,0.3175763499160232,,0.22466601466330147,0.10112501800778761,0.10868538998438168,0.03359240783142118,,0.05151812829535689,-0.04913079231219705,0.1893713137545281,0.08254026724668624,0.07725466676377592,0.11205601726470195,0.025925172809628926,0.029254715540042584,0.025740737335530003,0.06825193942738218,0.013530259469934022,0.024197356348610546,0.03834487664248965,0.024200061744638734,,0.5942947024078636,0.6779148951177213,0.7469209737419896,1.0,0.10770125429306832,0.22098794849114936,0.21839906385704017,0.922609075904507,0.18645927881002003,0.2710071602740699,0.04193517969747917,-0.028374554556318456,-0.0374566456197905,-0.011489887764456676,-0.05133154841563739,-0.043679266277208334,-0.03668662296940212,-0.05100723083236261,,0.24267372480054322,0.21044799875373552,0.10705936982843642,0.06198083926013852,0.25372371458506465,0.05368033040548783,0.09250731754672004,0.027242559348531693,0.0020792016616023455,0.15498204295351256,0.16258791091113262,0.11714094472293446,0.05368033040548806,0.08150013685894536,0.09250731754672097,0.1077012542930669,0.15470091533063393,0.2537237145850651,-1.0000000000000064,0.2710071602740699,0.10389879868464302,-0.34816627729709493,0.04193517969747917,-0.1733196149606751,-0.41761528124895286,-0.7158415061639893,0.24267372480054322,0.29648912866677635,,,,,,,,,-0.34816627729709465,-0.34816627729709754,-0.3481662772970954,0.20175449596385125,-0.3481662772970954,0.041935179697479424,0.04193517969747928,0.04193517969747932,0.04193517969747932
number_of_reviews,-0.295449941143924,,-0.14287830224185225,-0.0746362888671233,-0.07884705647122453,-0.09147737692810173,,-0.03459009919258901,0.013213936394537202,0.006302661200297131,-0.10452836019022198,-0.06254359926886745,-0.014499368144371546,-0.06459227898575429,0.05207988190758018,-0.0636523171657444,-0.06980359287832975,-0.007033451670807081,-0.014997789859788354,-0.06594939923947427,-0.01499784889188991,,0.08859367856787588,0.121105293633082,0.13530520335305166,0.10770125429306832,1.0,0.6241320498075736,0.41403336631453663,0.13510816251579122,0.6964037697640365,0.5133412787592289,0.25717651186256857,0.06632177181929838,0.07436657802727999,0.0760319687375025,0.06653932916430151,0.058730801876798015,0.057548661399541214,0.0718632310489201,,-0.05258097374085628,-0.023919641290428874,-0.07026215229129616,-0.032133945990638756,0.6142003217852912,-0.04083264718236672,-0.08505931152684947,-0.028166857400497628,-0.08666447639078088,0.6880206084514552,0.0039007417999386367,-0.020954329381940164,-0.04083264718236674,-0.09102517307429907,-0.08505931152685538,0.9999999999999967,0.6330188646835284,0.6142003217852985,-0.10770125429306683,0.5133412787592332,0.41991331735010584,-0.059813482844654674,0.25717651186256857,-0.019120271318275865,-0.034481175154648,-0.002867045620908928,-0.05258097374085628,0.0711677306079719,,,,,,,,,-0.05981348284465508,-0.05981348284465494,-0.059813482844654285,-0.048622913058398616,-0.059813482844654285,0.257176511862567,0.25717651186256774,0.25717651186257023,0.25717651186257023
number_of_reviews_ltm,0.05065591185789015,,0.03764083916276923,-0.08465925729347165,-0.08907515017730933,-0.062365896284262506,,-0.03638655731148493,0.02373882452280786,0.10415693516855812,-0.0584435250197387,0.0003137839391614805,0.032943249414384326,-0.1045465399732459,0.025038684558131533,-0.1033606604506897,-0.09834801237827531,0.00539594940204104,0.0019749852587441765,-0.10284479495720195,0.0019806745172849197,,0.15439718429650198,0.21349181950774593,0.24302804945820186,0.22098794849114936,0.6241320498075736,1.0,0.7627859471399828,0.2587522447649733,0.9180821221317402,0.816414218380909,0.4721319461691844,0.06976058929796454,0.06769739739978377,0.08980721602266363,0.04222023758152689,0.05551476070898535,0.03385964560967824,0.07705838641592784,,-0.0010827562855158755,0.042912775276936196,-0.08929178160485395,-0.04278532800782069,0.8643751871662066,-0.05281739245650421,-0.0957373221809716,-0.043455507268846415,-0.2042336518969466,0.6332138826447055,0.10818460006456884,0.05096239290796223,-0.05281739245650418,-0.0929675710419079,-0.0957373221809739,0.6241320498075731,0.614648593125485,0.8643751871662035,-0.22098794849115042,0.8164142183809074,0.6480110026031869,-0.07348500422067437,0.4721319461691844,-0.035286686558351044,-0.0636860634631114,-0.011368008566530897,-0.0010827562855158755,0.1356523601206181,,,,,,,,,-0.07348500422067429,-0.07348500422067411,-0.07348500422067394,-0.06100821181406823,-0.07348500422067394,0.4721319461691847,0.47213194616918464,0.47213194616918364,0.47213194616918364
number_of_reviews_l30d,0.14708264080138844,,0.08604027793509862,-0.06993815692211637,-0.07304370633163253,-0.0379848584123517,,-0.014353180590695774,0.009747881962860286,0.14223585834699765,-0.007365980318043548,0.04246705024699297,0.07484641559625509,-0.08976009348139709,0.008833067324500832,-0.08885437830380799,-0.08225247955795897,0.013765516549895478,0.010810786065626507,-0.08715765284378613,0.010821920293953105,,0.1382412524075277,0.19250905306014365,0.21970136177886465,0.21839906385704017,0.41403336631453663,0.7627859471399828,1.0,0.24190763556266456,0.6008122004189607,0.6046816094411458,0.3616632986980253,0.053175393285375835,0.048500439780386075,0.07000362243617594,0.030562084759466937,0.043125064348166556,0.021605043058006902,0.062691764075693,,-0.00498319909022957,0.03157644774816587,-0.07415173190103677,-0.03661717240263709,0.7704758250899586,-0.0395142967434962,-0.057741311885351296,-0.037478290851083146,-0.19974436047865302,0.4388414791793475,0.13708121247543117,0.09395103286799303,-0.03951429674349595,-0.05685080555886714,-0.05774131188535094,0.41403336631453663,0.42683448145679165,0.7704758250899615,-0.2183990638570413,0.6046816094411472,0.4768069708690337,-0.06327968349655728,0.3616632986980253,-0.03548624512465728,-0.0668077315497063,-0.019361118611942296,-0.00498319909022957,0.11676796463880036,,,,,,,,,-0.06327968349655733,-0.06327968349655738,-0.0632796834965575,-0.049730076287998,-0.0632796834965575,0.36166329869802555,0.36166329869802605,0.3616632986980251,0.3616632986980251
