city,size_var,price_var,slope,intercept,r_value,r_squared,p_value,std_err,n
Austin,accommodates,log_price,0.1480049046931221,4.236210282212204,0.6389102750107476,0.4082063395143091,0.0,0.001731212640678212,10598
Austin,bathrooms,log_price,0.5452512043308314,4.07784483712362,0.6383213970573322,0.4074542059412243,0.0,0.0063877397832945325,10598
Austin,bedrooms,log_price,0.35911807024295084,4.265793432905538,0.6156080836760387,0.3789733126872847,0.0,0.004465983370357477,10598
Austin,beds,log_price,0.19108729970512273,4.460818715827138,0.5653228957217589,0.31958997642723463,0.0,0.002708629631133581,10598
