,id,scrape_id,host_id,host_listings_count,host_total_listings_count,neighbourhood_group_cleansed,latitude,longitude,accommodates,bathrooms,bedrooms,beds,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,price_clean,log_price,price_per_accommodates,log_price_per_accommodates,log_reviews,log_accommodates,log_beds,price_zscore,price_percentile,log_price_zscore,reviews_zscore,reviews_percentile,reviews_per_month_zscore,occupancy_rate,occupancy_rate_booked,occupancy_is_capped,est_annual_revenue,est_annual_revenue_booked,revenue_per_accommodates,revenue_per_bedroom,log_est_revenue,host_listings_in_city,host_is_professional,pct_professional_hosts,pct_large_operators,median_host_listings,gini_host_concentration,market_professionalization_score,purchase_price,monthly_payment,zori_rent,annual_cash_flow,cash_on_cash_roi,cap_rate,price_to_rent_ratio,revenue_yield,annual_cash_flow_booked,cash_on_cash_roi_booked,cap_rate_booked,revenue_yield_booked
bedrooms,-0.007837478146700893,,-0.0018018420669886736,-0.029176311967082175,-0.031420201566373276,,-0.010225394670610337,-0.04266416009218252,0.7910273268149057,0.8032429990578124,1.0,0.8043793547006631,-0.03027617267166783,0.03705167880007809,-0.03238374786206182,-0.032887920227084845,-0.021717579946171947,-0.02171759779965948,-0.03573461956174093,-0.021707491752968735,,0.019896566256232394,0.006839503092831279,0.01497211087307473,-0.02406672394842229,0.0020734337068900916,0.003945542402990813,0.011821658861311547,0.004772369236792582,0.017775621250385183,0.007711774216710275,0.1491539056340977,0.053930001557425104,0.03923297892327339,0.041780243080787774,0.07993222671663654,0.05114766107154911,-0.0273664319393515,0.0359709758724839,,-0.13093624676774715,-0.12101852355491928,-0.11527070310795047,-0.0493872087493537,-0.01419384934810393,0.038515105852940865,0.5731103146659041,-0.024316750305133087,-0.1463584511541609,0.05512816976788584,0.7437741586148533,0.748170626272581,0.038515105852940906,0.603518574188438,0.5731103146659022,0.0020734337068901024,0.06159513785950265,-0.014193849348104,0.02406672394842237,0.0077117742167102715,-0.038181481249303394,0.002377296796420456,0.1491539056340977,-0.018830995577443898,-0.024649546641658672,0.27625624045953195,-0.13093624676774715,-0.09626088347101967,,,,,,,,,0.002377296796420479,0.0023772967964204553,0.0023772967964204327,-0.15083725776704687,0.0023772967964204327,0.14915390563409772,0.1491539056340979,0.14915390563409836,0.14915390563409836
beds,-0.029895486122738957,,0.009852182719648014,-0.034620327715093005,-0.0332849737029224,,-0.030040855757829867,-0.007848451801257482,0.8501782018559251,0.6346413541610975,0.8043793547006631,1.0,-0.06377402458854069,0.03172134120459401,-0.06515209749686204,-0.05693308043121829,-0.019117402907033915,-0.01911741043116714,-0.0627865253916718,-0.01910081041051808,,0.024492041362932065,0.01787061666286888,0.02512905317730432,0.006038354806077871,0.04700131201311081,0.06296694398418654,0.06461319034346055,0.020957213665132597,0.050217059632273166,0.06768302778162198,0.15355740381668362,0.029078927507095783,0.01427597855573154,0.019288879308212756,0.05311176122621322,0.04579348226323397,-0.05526852408165511,0.01879337403085464,,-0.08241236202718878,-0.07021389309300853,-0.14791020720650772,-0.025688641026242635,0.054495758443169805,0.029006791692729576,0.4576445822106436,-0.027666104426212854,-0.29389600971407415,0.1263747789913646,0.7636879907504257,0.9326094337282093,0.02900679169272956,0.4846352584621819,0.4576445822106433,0.047001312013110794,0.1335721568584808,0.0544957584431699,-0.006038354806078081,0.06768302778162202,-0.011204920659497655,0.001287813534630085,0.15355740381668362,-0.018985817098396997,-0.018423145625625723,0.19284895561179133,-0.08241236202718878,-0.046966636021921596,,,,,,,,,0.0012878135346300688,0.0012878135346300829,0.0012878135346300677,-0.11979240041553008,0.0012878135346300677,0.15355740381668356,0.15355740381668465,0.15355740381668342,0.15355740381668342
minimum_nights,-0.1955690135207962,,-0.16326218732199532,-0.020209096034718033,-0.004758898438546671,,0.1447556349571152,0.031055110025664787,-0.09905421995101346,-0.024664980426815968,-0.03027617267166783,-0.06377402458854069,1.0,0.0036593579019768272,0.9252459648390119,0.913561131355982,-0.012044363124359017,-0.012044482834391093,0.9472317603240882,-0.012028234869134298,,-0.10647438477208716,-0.11048943383763002,-0.11209958061400015,-0.03247604655757259,-0.12194214058032997,-0.20716433356670405,-0.1772961572753168,-0.10267785343256433,-0.16045946046213366,-0.06513257145016275,-0.012502651351883727,0.025538193661298593,0.027280056829939323,0.004614926079425788,0.03364965048331729,0.004485290140309099,0.0728652232533301,0.00919315212257645,,0.09779912688115364,0.10224212591551214,-0.03995811230266799,-0.02370771952961182,-0.2619786735113995,-0.005877186088906128,0.028768944301284467,-0.004948372444265437,0.132219913815919,-0.19914896008462704,-0.09274260186670015,-0.061407414308692516,-0.005877186088906051,0.028682150667173313,0.02876894430128566,-0.12194214058033068,-0.20022692212444002,-0.2619786735113997,0.03247604655757304,-0.06513257145016274,0.023340008255888688,-0.011211000618056804,-0.012502651351883727,-0.008908729457495837,-0.011590519437009138,0.02914009818634995,0.09779912688115364,-0.009745646976652532,,,,,,,,,-0.01121100061805683,-0.011211000618056851,-0.011211000618056795,0.018935290484514092,-0.011211000618056795,-0.012502651351883708,-0.012502651351883944,-0.012502651351884069,-0.012502651351884069
maximum_nights,-0.18544457716823431,,-0.05021025745520025,0.2038974529121289,0.19729453911515857,,0.07293298157784803,0.01570125056623465,0.044443966299130805,0.02615071038785058,0.03705167880007809,0.03172134120459401,0.0036593579019768272,1.0,-0.005560787498525198,0.005792518848463253,-0.008310491800524426,-0.008310118924710664,0.0033185572872222934,-0.008297748153943161,,0.020025166581817765,0.029606482875275304,0.032644838255254355,0.09762159572685523,0.09601995542200298,0.0022224910981568425,-0.02036557903882451,0.057379300089793604,0.04108955301692542,0.027415402841376998,0.049868501752502944,-0.06235752535740761,-0.05618468946795524,-0.05718954023846276,-0.02446399004864518,-0.05168003055569668,-0.03710838209674259,-0.07634621551749048,,-0.008140194391357056,-0.01815826623888791,0.08033540571548894,-0.013829565092471614,-0.035751787485822514,0.06356514014575962,0.04721153372796855,0.051935104059797454,0.013339896501902806,0.12368601071690548,0.045424480357211125,0.037002346248868785,0.06356514014575994,0.03119729446407677,0.04721153372797001,0.09601995542200273,0.12385966125932532,-0.03575178748582262,-0.09762159572685494,0.027415402841377078,-0.001115080412390588,0.05982488885142805,0.049868501752502944,0.0502958402950185,0.06047893133598774,-0.050924180794757946,-0.008140194391357056,0.06117696644929067,,,,,,,,,0.05982488885142803,0.05982488885142836,0.059824888851428365,0.041000844310960426,0.059824888851428365,0.049868501752503014,0.04986850175250268,0.04986850175250277,0.04986850175250277
minimum_minimum_nights,-0.1682697050490224,,-0.1408429551449895,-0.02540212074014889,-0.005995963845657604,,0.1232835484428792,0.010092793458421276,-0.09404301586706713,-0.025999388975238305,-0.03238374786206182,-0.06515209749686204,0.9252459648390119,-0.005560787498525198,1.0,0.9113658220548118,-0.010429601445359843,-0.01042971282618413,0.9506972730073843,-0.010429666480137857,,-0.099721679434802,-0.10491870994846264,-0.11132942598237296,-0.04664878291719451,-0.11271681823725405,-0.18883589615469187,-0.15734906756804373,-0.10941748206382317,-0.1466437112602299,-0.11139895370476466,-0.05023424291185177,0.01673119640793652,0.0206725445303244,-0.006864823792913723,0.025133560979447096,-0.001564692226265203,0.058808700448996644,0.007648651049280136,,0.05035462586943429,0.053850560657353164,-0.029880191058042294,-0.02196881662874868,-0.22851912197404967,-0.004954507885616531,0.020123201286525706,-0.0035373839970486353,0.11689920053248408,-0.1994372631749138,-0.08785722877123373,-0.06627363983767838,-0.004954507885616499,0.02070295959773189,0.0201232012865242,-0.1127168182372535,-0.2008366932717437,-0.22851912197405064,0.0466487829171941,-0.11139895370476498,-0.026705456806433533,-0.011004567351404357,-0.05023424291185177,-0.007635310443797302,-0.009952501087473576,0.024001681387514844,0.05035462586943429,-0.03516203248078091,,,,,,,,,-0.011004567351404357,-0.011004567351404409,-0.011004567351404409,0.027973538168641884,-0.011004567351404409,-0.05023424291185166,-0.05023424291185149,-0.05023424291185174,-0.05023424291185174
maximum_minimum_nights,-0.17962663661383216,,-0.1491192651870976,-0.024399222746161717,-0.004759743513817908,,0.13076659921142422,0.023357111455553945,-0.09322005936998444,-0.0276440438449375,-0.032887920227084845,-0.05693308043121829,0.913561131355982,0.005792518848463253,0.9113658220548118,1.0,0.018589822516006292,0.018589708121361136,0.9818548421544117,0.018589759277643725,,-0.09527121980050957,-0.09551270556412916,-0.09653576257253998,-0.014727499371604847,-0.11985093672356135,-0.1964004172176621,-0.167646073583322,-0.08488535636519302,-0.156712981837901,-0.07053037918108385,-0.03801031251332753,0.027142338358830558,0.026464886776388533,0.007756014710547536,0.03072051743725493,0.008388579339998679,0.07054780854667006,0.013953714769403366,,0.10539462306640432,0.1114031652728485,-0.05686082435747431,-0.02788403490197788,-0.2500743500115716,-0.01079598633328077,0.01448751164839429,-0.008038449571037942,0.10772738348044039,-0.18332146898797932,-0.08449853458755859,-0.054627568195493255,-0.010795986333280688,0.02087427824265152,0.014487511648392605,-0.11985093672356062,-0.184801100826922,-0.25007435001157147,0.014727499371604613,-0.07053037918108403,0.0027122332143344136,-0.015985833868826606,-0.03801031251332753,-0.011493818612036386,-0.01446637883973684,0.005929061573966818,0.10539462306640432,0.005211500044981702,,,,,,,,,-0.015985833868826602,-0.01598583386882659,-0.01598583386882662,0.020094086561771182,-0.01598583386882662,-0.0380103125133275,-0.03801031251332704,-0.03801031251332742,-0.03801031251332742
minimum_maximum_nights,-0.005451832630628437,,-0.007759802483535257,-0.003822372034413574,-0.0021052158513022745,,-0.007595219470576111,-0.01236939471949178,-0.021706781174908804,-0.00998178713935559,-0.021717579946171947,-0.019117402907033915,-0.012044363124359017,-0.008310491800524426,-0.010429601445359843,0.018589822516006292,1.0,0.9999999999976892,-0.011207110134010698,0.9999999999988657,,0.005951930893431344,0.01262645032111125,0.015146103357987004,0.012720920498449867,0.0006120920176669879,-0.006645893617250584,0.0034600233953259473,0.01879498793224286,0.0064723857444685794,-0.009893550957260966,-0.0013895914112372172,0.003095337432768067,0.002806684365149879,0.00021085446942227805,-0.01100653911187966,1.146488899534967e-05,0.016086039016806736,-0.004610107788106934,,-0.00910869339913538,-0.008224387028740718,-0.00956660219724807,-0.002453867984299816,-0.010915970490594298,-0.0005761813620160333,0.01964418853558156,0.0013170588268360056,0.04606719699946496,0.021620790368471164,-0.022641978181665086,-0.0202822617297206,-0.000576181362016024,0.031096781269095118,0.019644188535581125,0.0006120920176670165,0.024031260460324506,-0.010915970490594343,-0.012720920498449879,-0.009893550957261004,-0.0112169386943028,-0.0014177900019937744,-0.0013895914112372172,-0.0006712465194041186,-0.0008542735519866385,0.013940615609944577,-0.00910869339913538,0.020945890058183664,,,,,,,,,-0.0014177900019937703,-0.00141779000199377,-0.0014177900019937651,-0.01111680665112877,-0.0014177900019937651,-0.0013895914112372226,-0.0013895914112371489,-0.0013895914112371983,-0.0013895914112371983
maximum_maximum_nights,-0.0054517306780868,,-0.007759476498098745,-0.003820858884198273,-0.002103863774852408,,-0.007595033633932442,-0.012369436395809154,-0.02170678259302276,-0.009981824368950707,-0.02171759779965948,-0.01911741043116714,-0.012044482834391093,-0.008310118924710664,-0.01042971282618413,0.018589708121361136,0.9999999999976892,1.0,-0.011207232624941148,0.9999999999995517,,0.005952129620494742,0.012626639080723054,0.015146285633163862,0.01272094592032838,0.00061204797873635,-0.006645962527374142,0.0034599498225925326,0.01879517336644986,0.006472379366456172,-0.009893654337645903,-0.0013894594196398732,0.00309515881522822,0.0028064798385920887,0.00021072746525601093,-0.0110066862505288,1.1296104901113437e-05,0.0160858895159496,-0.004610313828754177,,-0.009108364340834722,-0.008224135243385815,-0.009565989609653075,-0.002453897148558004,-0.010915992296282654,-0.0005758257396552873,0.01964431936458746,0.0013173279205044327,0.04606734206347413,0.021620630340575285,-0.022641964804142076,-0.020282273920192627,-0.0005758257396552915,0.03109680594621519,0.019644319364587055,0.0006120479787363917,0.024031107160411663,-0.010915992296282649,-0.012720945920328365,-0.009893654337645922,-0.011216961311324039,-0.0014174644542723535,-0.0013894594196398732,-0.000671015272528795,-0.0008538774798585362,0.013940704715798374,-0.009108364340834722,0.020946080963116405,,,,,,,,,-0.0014174644542723478,-0.0014174644542723333,-0.0014174644542723355,-0.01111685803784653,-0.0014174644542723355,-0.0013894594196398775,-0.0013894594196398565,-0.001389459419639854,-0.001389459419639854
minimum_nights_avg_ntm,-0.1848510090007726,,-0.1539509081851467,-0.021977078561940235,-0.002428416892704673,,0.13734889798727273,0.025186904728220785,-0.09889085152594855,-0.03048180115234437,-0.03573461956174093,-0.0627865253916718,0.9472317603240882,0.0033185572872222934,0.9506972730073843,0.9818548421544117,-0.011207110134010698,-0.011207232624941148,1.0,-0.011191553747977862,,-0.09762295137304003,-0.09871820827426568,-0.10054772343003855,-0.01797502486787958,-0.1251111972487124,-0.2033089268081235,-0.17320370613777306,-0.09008617756980863,-0.16179337732933727,-0.07851518127574814,-0.04131217842079277,0.022259386094049847,0.024280564977978612,0.0027842362958020576,0.02819387044138587,0.0036058667009399117,0.06648805173366842,0.009232660863446283,,0.1070652534201349,0.11256609744162728,-0.05141893819213917,-0.026714142580074558,-0.2582394993106959,-0.009976474030273779,0.012814152410279578,-0.007222102869670831,0.11167286547571717,-0.19656808403867895,-0.08990255542322143,-0.06088950520152282,-0.009976474030273628,0.01763288477570958,0.012814152410280843,-0.1251111972487132,-0.19780772453680753,-0.25823949931069773,0.017975024867880145,-0.07851518127574832,-0.00035127411095803936,-0.015499268685606638,-0.04131217842079277,-0.010947645426489898,-0.013873538964510445,0.004263472768453741,0.1070652534201349,0.0022824625566527897,,,,,,,,,-0.01549926868560665,-0.015499268685606811,-0.01549926868560662,0.02385665890734025,-0.01549926868560662,-0.041312178420792704,-0.04131217842079277,-0.041312178420793176,-0.041312178420793176
maximum_nights_avg_ntm,-0.005475351403600718,,-0.007774581743531457,-0.0038139330358466336,-0.0020963903752216134,,-0.007596020106358609,-0.012369571397970147,-0.021689779498029027,-0.00997296074232179,-0.021707491752968735,-0.01910081041051808,-0.012028234869134298,-0.008297748153943161,-0.010429666480137857,0.018589759277643725,0.9999999999988657,0.9999999999995517,-0.011191553747977862,1.0,,0.0060179686009347744,0.012681914955642214,0.015195461532741542,0.012777998331621219,0.0006094352599637374,-0.006664145404023533,0.003384266855970449,0.018831699417821538,0.006469284972977316,-0.009912227270131569,-0.0013946831979192275,0.0030689487856440305,0.002787367457027742,0.00018824454025832566,-0.01102186747725439,-4.7839202265617e-06,0.016082981635299934,-0.004626962948716353,,-0.009108831405477986,-0.00822666520784583,-0.009555102160333616,-0.0024504126197179357,-0.010954993178042553,-0.0005730862607400693,0.019641309117864974,0.0013193408746093283,0.046058399770489526,0.021590491628238083,-0.02262418343826186,-0.020251085282821973,-0.0005730862607400681,0.031078344128093,0.019641309117865286,0.0006094352599636641,0.0239998392217701,-0.010954993178042544,-0.012777998331621108,-0.009912227270131631,-0.011210584909146773,-0.0014197501664750644,-0.0013946831979192275,-0.000672065386126853,-0.0008544316880678347,0.013862667168952458,-0.009108831405477986,0.020945979563330903,,,,,,,,,-0.001419750166475062,-0.001419750166475063,-0.001419750166475047,-0.011096043336578171,-0.001419750166475047,-0.0013946831979192303,-0.0013946831979192653,-0.0013946831979192507,-0.0013946831979192507
calendar_updated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
availability_30,0.136647553146286,,0.14095843105751793,0.0890857573343862,0.056677524105382106,,-0.027773577497039487,-0.010280544602481581,0.07080335738012765,0.014718172677911869,0.019896566256232394,0.024492041362932065,-0.10647438477208716,0.020025166581817765,-0.099721679434802,-0.09527121980050957,0.005951930893431344,0.005952129620494742,-0.09762295137304003,0.0060179686009347744,,1.0,0.9322315162752843,0.8688005959361617,0.44782278951697546,-0.008825147213664645,0.021470294634018085,0.04457672762106857,0.7752771826517654,-0.006637846865316927,-0.04473736173450944,-0.051091391770957825,-0.10388797882053116,-0.10701336690281363,-0.0887989784299537,-0.08466159411639347,-0.08693871142560951,-0.1157715512037501,-0.10364123636155192,,-0.023175359300510148,-0.03248620276278122,0.0789295450833141,0.06854537516465152,0.0676320385597102,-0.010904848742572642,-0.006047180519278981,-0.022210938911784932,-0.039042402072873336,-0.05964774279934037,0.055173565145075175,0.010147706007510327,-0.010904848742572724,-0.004535897062661076,-0.006047180519280979,-0.008825147213664408,-0.0582839374208074,0.06763203855971067,-0.4478227895169774,-0.044737361734509366,-0.03652817168485034,-0.030499603337154364,-0.051091391770957825,-0.034767141438856806,-0.026025155915271176,-0.327856745678328,-0.023175359300510148,0.043688465072141906,,,,,,,,,-0.03049960333715437,-0.03049960333715434,-0.030499603337154315,0.25391077804704,-0.030499603337154315,-0.05109139177095786,-0.051091391770957645,-0.05109139177095769,-0.05109139177095769
availability_60,0.1610442106097936,,0.1505628907809187,0.07564630626704227,0.04149045416994493,,-0.020465819670295655,-0.023513705215980552,0.06933181454696509,-0.0034520275457530698,0.006839503092831279,0.01787061666286888,-0.11048943383763002,0.029606482875275304,-0.10491870994846264,-0.09551270556412916,0.01262645032111125,0.012626639080723054,-0.09871820827426568,0.012681914955642214,,0.9322315162752843,1.0,0.9736324574432157,0.5472487467562243,-0.02375637292564668,0.03313480379511401,0.06105831015760995,0.8943318771582704,-0.012525882862572968,-0.024366180310385007,-0.060494599295087687,-0.0908897860876814,-0.09217819331472615,-0.07983513384660101,-0.07367014597687607,-0.06836205337179531,-0.10759945529982887,-0.09252157122976591,,-0.01984840929800797,-0.02879711475122503,0.07899128774165128,0.06525592253428304,0.08549879486687616,-0.018431611377792697,-0.03509758216752753,-0.02718024789803722,-0.059794340421038414,-0.05309593206504473,0.04970844984417721,-0.0014377445858528557,-0.01843161137779267,-0.040404007318941906,-0.035097582167529805,-0.023756372925646377,-0.050530321491523714,0.08549879486687609,-0.5472487467562247,-0.02436618031038484,-0.025590778132766393,-0.04156035733960357,-0.060494599295087687,-0.04188057779871836,-0.035153118437129226,-0.4173316824726353,-0.01984840929800797,0.06760192245446549,,,,,,,,,-0.04156035733960356,-0.041560357339603726,-0.04156035733960364,0.26655236886938,-0.04156035733960364,-0.06049459929508774,-0.06049459929508733,-0.06049459929508729,-0.06049459929508729
availability_90,0.16015377591120178,,0.14151346479894947,0.06846566378934299,0.0362028175579565,,-0.017380063167869962,-0.026136334278589808,0.07887108651615478,0.003840858487135102,0.01497211087307473,0.02512905317730432,-0.11209958061400015,0.032644838255254355,-0.11132942598237296,-0.09653576257253998,0.015146103357987004,0.015146285633163862,-0.10054772343003855,0.015195461532741542,,0.8688005959361617,0.9736324574432157,1.0,0.6048050587347285,-0.01733867190911996,0.047560834087526996,0.07730687868094019,0.9503732244949931,-0.005803614919027754,0.0015158992569584652,-0.05288121519499127,-0.07870409851256159,-0.08217216369727812,-0.06715188401338217,-0.06182727996006395,-0.05407526914228223,-0.1030424451279596,-0.08109409385178999,,-0.028089815057144096,-0.03664956427156385,0.0765712734519993,0.06013683395985789,0.09776833254034506,-0.018186151999531688,-0.040676790037953964,-0.027736268111049556,-0.07362886579488208,-0.03465667154702225,0.05905039998652302,0.006914423375003324,-0.018186151999531802,-0.04773261747163154,-0.04067679003795619,-0.01733867190911979,-0.03216400945998869,0.0977683325403455,-0.6048050587347298,0.001515899256958418,-0.010816676961528778,-0.04463198314925773,-0.05288121519499127,-0.04429252421279988,-0.03722871245336406,-0.4457288660789236,-0.028089815057144096,0.07238430258137069,,,,,,,,,-0.04463198314925772,-0.04463198314925799,-0.04463198314925778,0.2538501650844764,-0.04463198314925778,-0.052881215194991275,-0.052881215194990956,-0.052881215194991116,-0.052881215194991116
availability_365,0.10359202744617695,,0.07841739516930252,0.0023918488063843896,0.0008307428483881105,,-0.0036067780493126353,-0.0050254051175785235,0.035143516162094615,-0.06261992575262092,-0.02406672394842229,0.006038354806077871,-0.03247604655757259,0.09762159572685523,-0.04664878291719451,-0.014727499371604847,0.012720920498449867,0.01272094592032838,-0.01797502486787958,0.012777998331621219,,0.44782278951697546,0.5472487467562243,0.6048050587347285,1.0,-0.036149051328132425,0.017329313042875473,0.044841710621836166,0.7445602712875581,-0.03549198197684971,0.03357525879672977,-0.05158962166931936,-0.0757507552031374,-0.0698653733827744,-0.061596671678571295,-0.061033213672361565,-0.060495888674567,-0.07297340220388601,-0.07035612767537285,,0.07145843079003283,0.06775211483102207,0.03805687001257435,0.05658256660518726,0.04793461951310578,-0.05320289082850617,-0.06670023819824991,-0.04958103509826984,-0.06717610494786194,-0.023593908967554613,0.03049326558382566,-0.004527449639133369,-0.05320289082850598,-0.07478151433068542,-0.06670023819825147,-0.036149051328132384,-0.023920953596513302,0.04793461951310598,-1.0000000000000024,0.03357525879672947,0.01239424287599892,-0.09894893726465775,-0.05158962166931936,-0.07582030633852782,-0.07986980488410682,-0.7859251735734768,0.07145843079003283,0.11578268229650351,,,,,,,,,-0.09894893726465778,-0.0989489372646577,-0.09894893726465798,0.3212116566191971,-0.09894893726465798,-0.05158962166931936,-0.05158962166931916,-0.05158962166931941,-0.05158962166931941
number_of_reviews,-0.41931750058800304,,-0.19498284969026985,-0.08305158812110137,-0.0808499360247905,,-0.06659789337521921,0.005988003301402219,0.05057951918535552,-0.026151914554707962,0.0020734337068900916,0.04700131201311081,-0.12194214058032997,0.09601995542200298,-0.11271681823725405,-0.11985093672356135,0.0006120920176669879,0.00061204797873635,-0.1251111972487124,0.0006094352599637374,,-0.008825147213664645,-0.02375637292564668,-0.01733867190911996,-0.036149051328132425,1.0,0.6415517405124489,0.3677338916310477,-0.02557743528847721,0.7593395130633815,0.5072568263813438,0.1566955994797624,0.09691039034110528,0.09642169794597204,0.09775326999964781,0.10247507743413897,0.09314869629396277,0.09637578900104543,0.1097087610409946,,-0.09045448780629597,-0.08556184634907835,-0.05100045719001215,0.0020339854978471974,0.5523521252174847,-0.020032944507706093,-0.02442340267792038,-0.017427417795178167,-0.07959904069275987,0.6794907244950038,0.05242897833062393,0.0490885712902915,-0.020032944507706128,-0.011917150628621708,-0.02442340267791651,1.0000000000000022,0.6342841356396645,0.5523521252174889,0.03614905132813368,0.5072568263813466,0.423190734236372,-0.012320101569813795,0.1566955994797624,-0.009852182413356048,-0.012112277782877575,0.05900344522500152,-0.09045448780629597,0.021282881609250785,,,,,,,,,-0.012320101569813799,-0.01232010156981386,-0.012320101569813835,-0.07801419056537318,-0.012320101569813835,0.15669559947976247,0.15669559947976175,0.1566955994797614,0.1566955994797614
number_of_reviews_ltm,-0.05179750089721046,,0.0017722653038763775,-0.10346331469808256,-0.10422751592089646,,-0.12440128056620062,-0.05601902003480483,0.10211477923569533,-0.029653352719076747,0.003945542402990813,0.06296694398418654,-0.20716433356670405,0.0022224910981568425,-0.18883589615469187,-0.1964004172176621,-0.006645893617250584,-0.006645962527374142,-0.2033089268081235,-0.006664145404023533,,0.021470294634018085,0.03313480379511401,0.047560834087526996,0.017329313042875473,0.6415517405124489,1.0,0.6924068143708582,0.04760635804677224,0.8235543991570154,0.7945201621893611,0.23881737401249092,0.11968735190275198,0.1160753312427265,0.12025981642127902,0.09391625581610356,0.11983548456579783,0.05116990047234914,0.1356032126934694,,-0.05854903016772491,-0.05099217199433204,-0.08087974300301229,0.0007788609653229316,0.8275458976566453,-0.03384594501960834,-0.07445586922194,-0.029142423326186263,-0.19171809709453233,0.6700917563002728,0.11191997836869762,0.06232050170019878,-0.03384594501960852,-0.0545381228715444,-0.07445586922193527,0.6415517405124497,0.6627800852747331,0.8275458976566488,-0.017329313042875084,0.7945201621893634,0.6655377181727867,-0.021539654170890054,0.23881737401249092,-0.017524300963247946,-0.019750290159999972,0.0003796240558718223,-0.05854903016772491,0.06819476929050851,,,,,,,,,-0.02153965417089006,-0.021539654170890137,-0.021539654170890165,-0.0674429871674758,-0.021539654170890165,0.23881737401249092,0.2388173740124899,0.23881737401249056,0.23881737401249056
number_of_reviews_l30d,0.11584891203657462,,0.09766300496121634,-0.07575093943194218,-0.07567612317196,,-0.09325922944037486,-0.05747448083065765,0.10547005940893381,-0.01644055220305164,0.011821658861311547,0.06461319034346055,-0.1772961572753168,-0.02036557903882451,-0.15734906756804373,-0.167646073583322,0.0034600233953259473,0.0034599498225925326,-0.17320370613777306,0.003384266855970449,,0.04457672762106857,0.06105831015760995,0.07730687868094019,0.044841710621836166,0.3677338916310477,0.6924068143708582,1.0,0.07639092573881143,0.44244662711682,0.4933774158982163,0.1409439352279608,0.09303017208595453,0.08249932662212435,0.09489797784936409,0.0614682721085835,0.08479261902759552,0.04069248824350109,0.10208977760215361,,-0.06419594628968883,-0.05765629016562292,-0.06880324713906939,-0.014861729263218491,0.7652558646419599,-0.03184157062329417,-0.05988197101255233,-0.027995586253881863,-0.17867860185886567,0.3985723913905138,0.11542741798777069,0.07041516914475793,-0.031841570623294076,-0.039694493252672,-0.05988197101255261,0.3677338916310492,0.3852349949083961,0.7652558646419607,-0.04484171062183669,0.49337741589821477,0.40763300480053205,-0.02196913948875324,0.1409439352279608,-0.01843100947116921,-0.02059562400772332,-0.027614983302007616,-0.06419594628968883,0.03323609964624387,,,,,,,,,-0.021969139488753245,-0.021969139488753252,-0.02196913948875325,-0.048072196308663294,-0.02196913948875325,0.14094393522796086,0.14094393522796106,0.14094393522796123,0.14094393522796123
availability_eoy,0.1547110211337097,,0.13347146488109912,0.07029836059556,0.03905884230141439,,-0.009082728394225732,-0.02290586101576958,0.07206240833266049,-0.022021141206495343,0.004772369236792582,0.020957213665132597,-0.10267785343256433,0.057379300089793604,-0.10941748206382317,-0.08488535636519302,0.01879498793224286,0.01879517336644986,-0.09008617756980863,0.018831699417821538,,0.7752771826517654,0.8943318771582704,0.9503732244949931,0.7445602712875581,-0.02557743528847721,0.04760635804677224,0.07639092573881143,1.0,-0.009755885612321626,0.021385162978274756,-0.046633756086310346,-0.08498986156705565,-0.08693014293430736,-0.06988950172038225,-0.0659934476534512,-0.05732186178411084,-0.10597706099970271,-0.08601703560765725,,-0.00996835106484741,-0.018522570395692748,0.07799312782282172,0.05693539273955127,0.08740056275996506,-0.021559808971870736,-0.054962247587269114,-0.029698638481269683,-0.08532991637378486,-0.023339985684265385,0.056844452820730945,0.005289010666841,-0.021559808971870695,-0.0655425194876415,-0.05496224758727124,-0.025577435288476856,-0.020479503040994735,0.08740056275996522,-0.7445602712875592,0.021385162978274492,-0.0012082353437649189,-0.05541776247520275,-0.046633756086310346,-0.050617753365634,-0.043975892805349116,-0.5449996222790878,-0.00996835106484741,0.0895886391030414,,,,,,,,,-0.05541776247520275,-0.055417762475202706,-0.0554177624752026,0.2640787861168667,-0.0554177624752026,-0.04663375608631044,-0.046633756086310374,-0.046633756086310395,-0.046633756086310395
